#####################################################################
# Alchemist log file - simulation started at: 2026-06-18T09:19+0000 #
#####################################################################
#
# update-frequency = 0.1, 5g-probability = 0, payload-size = 3, seed = 0.0
#
# The columns have the following meaning: 
# time B1_DR[mean] DIST_MR[mean] DR_MR[mean] CSC[mean] reduction-factor[mean] reduction-factor[median] reduction-factor[StandardDeviation] export-intra-cluster-relay-data-rate-not-leader[mean] export-intra-cluster-relay-data-rate-not-leader[variance] export-intra-cluster-relay-data-rate-not-leader[median] leader-to-relay-data-rate[mean] leader-to-relay-data-rate[variance] leader-to-relay-data-rate[median] n_clusters cluster-size[mean] cluster-size[median] cluster-size[StandardDeviation] clustersComposedOfOneElement export-intra-cluster-relay-data-rate[mean] export-intra-cluster-relay-data-rate[variance] export-intra-cluster-relay-data-rate[median] export-baseline1-data-rate[mean] export-baseline1-data-rate[variance] export-baseline1-data-rate[median] export-baseline2-data-rate[mean] export-baseline2-data-rate[variance] export-baseline2-data-rate[median] export-baseline3-data-rate[mean] export-baseline3-data-rate[variance] export-baseline3-data-rate[median] distanceToLeader[mean] distanceToLeader[variance] distanceToLeader[median] 
0.0 NaN 0.00 0.00 0.00 NaN NaN NaN NaN NaN NaN NaN NaN NaN 1.0 NaN NaN NaN 0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
0.0 NaN 0.00 0.00 0.00 NaN NaN NaN NaN NaN NaN NaN NaN NaN 1.0 NaN NaN NaN 0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
60.011337332612456 1.39e+03 1.39e+03 1.30e+03 1.44e+03 0.794 1.00 0.404 386971.1302468144 7.29186477989678E10 363053.2779495237 15.589576811242601 228.83019177155748 8.805820156660937 205.0 2.264705882352947 1.0 15.114620508469187 190.0 386971.1302468144 7.29186477989678E10 363053.2779495237 1402.597402597405 2245372.8484097314 0.0 176570.98574083502 6.905985556895972E10 9779.966556531368 173268.03061650603 7.038093935740466E10 8.986110849838116 0.010483136735470784 6.771132855143233E-4 0.0013459645302811186
120.01133733261246 1.39e+03 1.39e+03 1.30e+03 1.44e+03 0.794 1.00 0.404 385774.4650016127 7.240133814825523E10 354832.32341780735 15.925927055990856 237.1453875433034 8.816280558048431 205.0 2.264705882352947 1.0 15.114620508469187 190.0 385774.4650016127 7.240133814825523E10 354832.32341780735 1402.597402597405 2245372.8484097314 0.0 176215.09398488872 6.920054072424632E10 9603.143017405244 173196.799626027 7.04561600183375E10 8.984916849216427 0.010418228403073429 6.70216775871509E-4 0.0013466091350132344
180.01133733261247 1.39e+03 1.39e+03 1.30e+03 1.44e+03 0.800 1.00 0.400 386440.7754277958 7.273287156199693E10 362277.3923108593 15.723602430021938 232.31048307664943 8.797980823479168 206.0 2.2536585365853683 1.0 15.07803391187115 192.0 386440.7754277958 7.273287156199693E10 362277.3923108593 1402.597402597405 2245372.8484097314 0.0 176159.96818115568 6.92483418947935E10 9779.966556531368 173067.43479223823 7.053177098205194E10 8.983978795165143 0.010396919091244199 6.68919030617919E-4 0.0013377556185515103
240.01133733261247 1.39e+03 1.39e+03 1.32e+03 1.44e+03 0.800 1.00 0.400 385636.6052625006 7.248800581189574E10 366687.16480011423 15.892943250877018 234.4246082412581 8.787861814788437 206.0 2.2536585365853683 1.0 15.07803391187115 192.0 385636.6052625006 7.248800581189574E10 366687.16480011423 1402.597402597405 2245372.8484097314 0.0 176440.2028567738 6.940948950960634E10 9903.953562808085 173342.55617866406 7.068928976793745E10 9.174213609208408 0.010422988025038335 6.687780969659722E-4 0.0013362666519706693
300.01133733261247 1.39e+03 1.39e+03 1.30e+03 1.43e+03 0.796 1.00 0.403 382065.86793281994 7.275022425236737E10 363829.87873452576 1763.2637629477763 5.771041790239332E8 8.796923944405338 205.0 2.264705882352947 1.0 15.1129908367369 188.0 382065.86793281994 7.275022425236737E10 363829.87873452576 1402.597402597405 2245372.8484097314 0.0 175854.1439288212 6.972281296530212E10 8741.655410812316 173504.55571349413 7.08069819796614E10 8.98396443785224 0.01048005885017882 6.695459306757754E-4 0.0013426483230599812
360.01133733261247 1.39e+03 1.39e+03 1.30e+03 1.42e+03 0.800 1.00 0.400 385740.6447304244 7.179468698273878E10 372199.9405374748 15.58492575605137 229.28405733467665 8.800821182694278 206.0 2.2536585365853683 1.0 15.07803391187115 192.0 385740.6447304244 7.179468698273878E10 372199.9405374748 1402.597402597405 2245372.8484097314 0.0 176789.1195016963 6.970617065299771E10 9855.410050264521 174154.15822131446 7.084239330241298E10 1708.1619627804337 0.010524717072041131 6.745759994103217E-4 0.0013364283326615669
420.01133733261247 1.39e+03 1.39e+03 1.30e+03 1.42e+03 0.809 1.00 0.393 386225.30611645716 7.153098156893674E10 362277.3923108593 415.3081709426081 3.0659525924723625E7 8.812777334700037 208.0 2.23188405797102 1.0 15.00467072349391 195.0 386225.30611645716 7.153098156893674E10 362277.3923108593 1402.597402597405 2245372.8484097314 0.0 176556.76517846886 7.005229158893494E10 9338.127967143291 174566.83990784682 7.102337553512343E10 1708.1619627804337 0.010370439142934621 6.613834655532519E-4 0.0013179625930490385
480.01133733261247 1.39e+03 1.39e+03 1.29e+03 1.42e+03 0.817 1.00 0.387 387734.25374424335 7.166487173446916E10 374493.42035808635 967.2828450410822 8.729480822412987E7 8.802241312093944 209.0 2.2211538461538507 1.0 14.965956040564288 195.0 387734.25374424335 7.166487173446916E10 374493.42035808635 1402.597402597405 2245372.8484097314 0.0 177829.00260227578 6.999535655262769E10 9810.932981081276 174797.2678267754 7.121100328853568E10 1708.1619627804337 0.010256393154489845 6.574290074788978E-4 0.0013101612511582017
