#####################################################################
# Alchemist log file - simulation started at: 2025-07-01T05:33+0000 #
#####################################################################
#
# update-frequency = 0.1, 5g-probability = 0.05, payload-size = 3, seed = 86.0
#
# The columns have the following meaning: 
# time b1dr[mean] b2dr[mean] b3dr[mean] bcdr[mean] reduction-factor[mean] reduction-factor[median] reduction-factor[StandardDeviation] export-intra-cluster-relay-data-rate-not-leader[mean] export-intra-cluster-relay-data-rate-not-leader[variance] export-intra-cluster-relay-data-rate-not-leader[median] leader-to-relay-data-rate[mean] leader-to-relay-data-rate[variance] leader-to-relay-data-rate[median] n_clusters cluster-size[mean] cluster-size[median] cluster-size[StandardDeviation] clustersComposedOfOneElement export-intra-cluster-relay-data-rate[mean] export-intra-cluster-relay-data-rate[variance] export-intra-cluster-relay-data-rate[median] export-baseline1-data-rate[mean] export-baseline1-data-rate[variance] export-baseline1-data-rate[median] export-baseline2-data-rate[mean] export-baseline2-data-rate[variance] export-baseline2-data-rate[median] export-baseline3-data-rate[mean] export-baseline3-data-rate[variance] export-baseline3-data-rate[median] distanceToLeader[mean] distanceToLeader[variance] distanceToLeader[median] 
0.0 NaN 0.00 0.00 0.00 NaN NaN NaN NaN NaN NaN NaN NaN NaN 1.0 NaN NaN NaN 0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
0.0 NaN 0.00 0.00 0.00 NaN NaN NaN NaN NaN NaN NaN NaN NaN 1.0 NaN NaN NaN 0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
60.01422030405281 1.51e+03 1.56e+03 1.37e+03 2.38e+03 0.874 1.00 0.332 508063.25225704274 4.392719895118036E10 545614.7977839983 3296.2699743158496 5.273400361140396E8 8.853554777554113 71.0 5.8714285714285745 1.0 34.5777516760862 56.0 439189.7036129242 6.802622946953376E10 508282.83550589293 1518.2481751824816 2255153.9967954303 3000.0 207134.27236876287 7.97464810471554E10 9822.522313778609 185194.1171973262 8.470146618699048E10 517.7457616830709 0.015227222132795069 6.281095377369951E-4 0.004181272138379822
120.01422030405281 1.51e+03 1.55e+03 1.36e+03 2.38e+03 0.872 1.00 0.334 516605.5685516412 4.4081474793074135E10 552910.9830477386 291.96999787897323 2220555.68039715 8.817722286683829 69.0 6.044117647058825 1.0 36.24025708432809 53.0 449139.9933939915 6.834609044504661E10 518987.47865436075 1518.2481751824816 2255153.9967954303 3000.0 207033.6523293644 8.010060297025496E10 9755.57365118288 184362.60102576847 8.468046961936156E10 517.7457616830709 0.015238013902544199 5.280011227923549E-4 0.004182171376824573
180.0142203040528 1.51e+03 1.55e+03 1.37e+03 2.34e+03 0.875 1.00 0.331 517372.2848554937 4.230576563481219E10 552935.9631434234 10617.09979619357 2.6157246962279162E9 8.8491199414157 72.0 5.788732394366192 1.0 36.04676149232417 55.0 446514.31499635236 6.819499208400745E10 518124.3591956219 1518.2481751824816 2255153.9967954303 3000.0 207625.02125208944 8.091384216483228E10 9755.57365118288 186641.5580102139 8.536870317069685E10 517.7457616830709 0.2865700506566411 30.228462070928746 0.004166127218307454
240.0142203040528 1.51e+03 1.54e+03 1.38e+03 2.19e+03 0.885 1.00 0.319 520736.18288492976 4.218140692099436E10 552886.0029520537 18291.45663186906 6.976808198908527E9 8.866768547975951 74.0 5.630136986301369 1.0 32.74841253545102 55.0 450227.2277040621 6.884845395730743E10 518151.54128087603 1518.2481751824816 2255153.9967954303 3000.0 206340.97046483384 8.102681248596208E10 9379.906293093049 186675.0699056912 8.584481622909566E10 471.9937944350218 0.011910997782975212 3.8248687899719E-4 0.004007546621499183
300.0142203040528 1.51e+03 1.55e+03 1.36e+03 2.19e+03 0.867 1.00 0.334 533729.4771476816 4.137500203964258E10 560165.2200838258 3267.1712448032104 3.1211254948476434E8 8.82669318823512 71.0 5.8714285714285745 1.0 32.454168990841936 53.0 462470.083168371 6.872269949619325E10 525842.611449118 1518.2481751824816 2255153.9967954303 3000.0 208146.80014616373 8.176288593329648E10 9755.57365118288 183285.00101685393 8.55693139626159E10 471.9937944350218 0.014000816083519609 5.746803778971141E-4 0.004179747093076015
360.0142203040528 1.51e+03 1.55e+03 1.36e+03 2.33e+03 0.864 1.00 0.342 535331.0727645229 4.172937279640868E10 562354.2780346043 12877.84704220588 4.5127656302071085E9 8.852471517904851 73.0 5.708333333333333 1.0 32.91749716667888 56.0 462772.32383050956 6.958197617567693E10 530786.5934133761 1518.2481751824816 2255153.9967954303 3000.0 207794.85631565875 8.147342291346944E10 9755.57365118288 187444.950972962 8.459139416427464E10 483.2293775708662 0.017129177428987785 8.245895944864822E-4 0.004179747093076015
420.0142203040528 1.51e+03 1.55e+03 1.34e+03 2.35e+03 0.862 1.00 0.345 530852.9715456859 4.539932132196713E10 561937.8626676972 302.9747996533686 4797422.382990382 8.813000923264568 72.0 5.788732394366192 1.0 32.4776474750416 53.0 462762.9028655191 7.12959165937765E10 525698.800649741 1518.2481751824816 2255153.9967954303 3000.0 207217.6450457454 8.071922968207857E10 9755.57365118288 184498.40689002402 8.331329964805275E10 483.2293775708662 0.019040153038578842 0.0012592729101706475 0.004182171376824573
480.0142203040528 1.51e+03 1.56e+03 1.36e+03 2.21e+03 0.874 1.00 0.331 512075.113294821 4.2690358789373276E10 543715.4818428443 6634.557427303572 1.2644843116812568E9 8.870841593402908 69.0 6.044117647058825 1.0 35.65022192203621 53.0 446944.65245481435 6.808054907441381E10 518953.85206098156 1518.2481751824816 2255153.9967954303 3000.0 207632.2400892875 7.933649301437614E10 10145.442255304359 183765.73284674247 8.308405527255028E10 483.2293775708662 0.013435216521059981 4.76359069665555E-4 0.0040425793647723375
