#####################################################################
# Alchemist log file - simulation started at: 2026-06-20T22:39+0000 #
#####################################################################
#
# update-frequency = 0.0166666667, 5g-probability = 0, payload-size = 3, seed = 10.0
#
# The columns have the following meaning: 
# time B1_DR[mean] DIST_MR[mean] DR_MR[mean] CSC[mean] reduction-factor[mean] reduction-factor[median] reduction-factor[StandardDeviation] export-intra-cluster-relay-data-rate-not-leader[mean] export-intra-cluster-relay-data-rate-not-leader[variance] export-intra-cluster-relay-data-rate-not-leader[median] leader-to-relay-data-rate[mean] leader-to-relay-data-rate[variance] leader-to-relay-data-rate[median] n_clusters cluster-size[mean] cluster-size[median] cluster-size[StandardDeviation] clustersComposedOfOneElement export-intra-cluster-relay-data-rate[mean] export-intra-cluster-relay-data-rate[variance] export-intra-cluster-relay-data-rate[median] export-baseline1-data-rate[mean] export-baseline1-data-rate[variance] export-baseline1-data-rate[median] export-baseline2-data-rate[mean] export-baseline2-data-rate[variance] export-baseline2-data-rate[median] export-baseline3-data-rate[mean] export-baseline3-data-rate[variance] export-baseline3-data-rate[median] distanceToLeader[mean] distanceToLeader[variance] distanceToLeader[median] 
0.0 NaN 0.00 0.00 0.00 NaN NaN NaN NaN NaN NaN NaN NaN NaN 1.0 NaN NaN NaN 0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
0.0 NaN 0.00 0.00 0.00 NaN NaN NaN NaN NaN NaN NaN NaN NaN 1.0 NaN NaN NaN 0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
60.03615563585646 928 1.08e+03 1.08e+03 1.11e+03 0.880 1.00 0.325 315948.08116345824 6.320387802681789E10 225465.83916735117 25.918318804690838 25341.654418085433 8.886841311144355 275.0 1.6861313868613108 1.0 6.143881467322179 260.0 315948.08116345824 6.320387802681789E10 225465.83916735117 935.0649350649367 1935036.7636701842 0.0 132582.40297336938 4.788350447756212E10 8.806922909157631 352788.86549352057 1.3676212851494919E11 196292.39904466088 0.00420644197921745 1.5422175946244103E-4 0.0
120.03615563585646 1.39e+03 1.39e+03 1.31e+03 1.45e+03 0.822 1.00 0.383 385829.5734684225 7.281695546017775E10 363891.53833492583 14.239704524440556 224.1557079755043 8.761617624354965 214.0 2.1690140845070442 1.0 14.781093784201175 199.0 385829.5734684225 7.281695546017775E10 363891.53833492583 1402.597402597405 2245372.8484097314 0.0 172026.76902526472 7.03178826421882E10 8.879556218999102 173332.51449806688 7.055604889112479E10 0.0 0.009906857934176158 6.458237981873076E-4 0.0012882912057019327
180.03615563585646 1.39e+03 1.39e+03 1.30e+03 1.44e+03 0.806 1.00 0.396 389449.8292956212 7.23386537270722E10 367331.8505073349 14.862944044913979 215.74598241173842 8.767914037424518 208.0 2.23188405797102 1.0 15.000787934842165 192.0 389449.8292956212 7.23386537270722E10 367331.8505073349 1402.597402597405 2245372.8484097314 0.0 172727.56249919726 6.951757720522444E10 9.162394903918553 173144.21255479072 7.05317695246189E10 8.755075550844293 0.010267289919560578 6.662626546260888E-4 0.0013248212463713395
240.03615563585646 1.39e+03 1.39e+03 1.30e+03 1.44e+03 0.800 1.00 0.400 386679.91742591566 7.28883218044569E10 362277.3923108593 15.072040766528424 224.83926407138622 8.765337103683672 206.0 2.2536585365853683 1.0 15.07803391187115 192.0 386679.91742591566 7.28883218044569E10 362277.3923108593 1402.597402597405 2245372.8484097314 0.0 175583.3420946052 6.960441888724437E10 9335.251838349104 173268.23702708227 7.067315333230042E10 8.983970502668434 0.010408616353810308 6.693335435372477E-4 0.0013374120738940246
300.03615563585646 1.39e+03 1.39e+03 1.31e+03 1.44e+03 0.794 1.00 0.404 386599.54084741883 7.224397118147127E10 372293.12462064263 15.766310553768509 234.9914594484716 8.787297615011163 205.0 2.264705882352947 1.0 15.114620508469187 190.0 386599.54084741883 7.224397118147127E10 372293.12462064263 1402.597402597405 2245372.8484097314 0.0 176390.12295191427 6.958696959734244E10 9779.966556531368 173447.51755276963 7.079392004631886E10 8.952609284242563 0.01045775464642251 6.70880507194755E-4 0.0013417358715218774
360.03615563585646 1.39e+03 1.39e+03 1.31e+03 1.44e+03 0.789 1.00 0.409 382275.48862915067 7.248792487413892E10 372199.9405374748 15.73854380209536 233.65161812215337 8.787707286439478 204.0 2.2758620689655134 1.0 15.151471471222013 188.0 382275.48862915067 7.248792487413892E10 372199.9405374748 1402.597402597405 2245372.8484097314 0.0 176213.01642432803 6.976108599507527E10 9603.143017405244 173727.8190355517 7.090246824365912E10 13.06449375150508 0.010582119467039646 6.729988786228925E-4 0.0013442829667667687
420.03615563585646 1.39e+03 1.39e+03 1.30e+03 1.42e+03 0.806 1.00 0.396 387336.1657596093 7.208885121146977E10 374493.42035808635 15.548648256415833 230.17470413755603 8.8136013837139 207.0 2.242718446601942 1.0 15.041708529978573 194.0 387336.1657596093 7.208885121146977E10 374493.42035808635 1402.597402597405 2245372.8484097314 0.0 176950.2906419006 6.987447893581744E10 8970.370050185287 173971.0379577145 7.108045379020195E10 8.777243397723343 0.010518370616184587 6.774056460851104E-4 0.0013263238026044765
480.03615563585646 1.39e+03 1.39e+03 1.28e+03 1.42e+03 0.800 1.00 0.400 385120.52320766397 7.225245739364864E10 350540.8755648896 16.216378447423942 242.38224242254802 8.838548797544084 206.0 2.2536585365853683 1.0 15.07803391187115 192.0 385120.52320766397 7.225245739364864E10 350540.8755648896 1402.597402597405 2245372.8484097314 0.0 176866.48332278966 7.007742311881082E10 8886.5486390061 174636.7765549525 7.108043659873335E10 8.936466140790213 0.010557401178320984 6.731043261548133E-4 0.0013376734748592836
