#####################################################################
# Alchemist log file - simulation started at: 2026-06-20T21:09+0000 #
#####################################################################
#
# update-frequency = 0.2, 5g-probability = 0, payload-size = 3, seed = 9.0
#
# The columns have the following meaning: 
# time B1_DR[mean] DIST_MR[mean] DR_MR[mean] CSC[mean] reduction-factor[mean] reduction-factor[median] reduction-factor[StandardDeviation] export-intra-cluster-relay-data-rate-not-leader[mean] export-intra-cluster-relay-data-rate-not-leader[variance] export-intra-cluster-relay-data-rate-not-leader[median] leader-to-relay-data-rate[mean] leader-to-relay-data-rate[variance] leader-to-relay-data-rate[median] n_clusters cluster-size[mean] cluster-size[median] cluster-size[StandardDeviation] clustersComposedOfOneElement export-intra-cluster-relay-data-rate[mean] export-intra-cluster-relay-data-rate[variance] export-intra-cluster-relay-data-rate[median] export-baseline1-data-rate[mean] export-baseline1-data-rate[variance] export-baseline1-data-rate[median] export-baseline2-data-rate[mean] export-baseline2-data-rate[variance] export-baseline2-data-rate[median] export-baseline3-data-rate[mean] export-baseline3-data-rate[variance] export-baseline3-data-rate[median] distanceToLeader[mean] distanceToLeader[variance] distanceToLeader[median] 
0.0 NaN 0.00 0.00 0.00 NaN NaN NaN NaN NaN NaN NaN NaN NaN 1.0 NaN NaN NaN 0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
0.0 NaN 0.00 0.00 0.00 NaN NaN NaN NaN NaN NaN NaN NaN NaN 1.0 NaN NaN NaN 0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
60.00766151817846 1.39e+03 1.39e+03 1.30e+03 1.44e+03 0.800 1.00 0.400 388128.7712116866 7.287007447552563E10 362277.3923108593 15.809529273842372 232.64517675060475 8.811596083497845 206.0 2.2536585365853683 1.0 15.07803391187115 192.0 388128.7712116866 7.287007447552563E10 362277.3923108593 1402.597402597405 2245372.8484097314 0.0 176369.1377286759 6.909039747894083E10 9603.143017405244 173231.04396174272 7.036564833854674E10 8.986110849838116 0.010475722611731983 6.78370350719169E-4 0.0013373690912638723
120.00766151817845 1.39e+03 1.39e+03 1.30e+03 1.44e+03 0.794 1.00 0.404 388560.5263974514 7.288296884964905E10 361229.61834482953 15.849990661922734 237.1288303198054 8.806765576503803 205.0 2.264705882352947 1.0 15.114620508469187 190.0 388560.5263974514 7.288296884964905E10 361229.61834482953 1402.597402597405 2245372.8484097314 0.0 176315.82628537706 6.914397855080518E10 9812.150093139659 173177.6030719436 7.045210380833098E10 8.984916849216427 0.010412127346883822 6.707265213321586E-4 0.0013465235716514372
180.00766151817845 1.39e+03 1.39e+03 1.30e+03 1.44e+03 0.800 1.00 0.400 386401.7832766205 7.27491937512306E10 362277.3923108593 15.717810807314347 232.3126591417469 8.797980823479168 206.0 2.2536585365853683 1.0 15.07803391187115 192.0 386401.7832766205 7.27491937512306E10 362277.3923108593 1402.597402597405 2245372.8484097314 0.0 176269.1684437797 6.920485980556404E10 9812.150093139659 173040.33077070734 7.052852007523268E10 8.983978795165143 0.010401489964939822 6.689347074301605E-4 0.0013376270283057135
240.00766151817845 1.39e+03 1.39e+03 1.32e+03 1.44e+03 0.800 1.00 0.400 384319.4337747947 7.214389576254851E10 362277.3923108593 15.99925897032769 235.7156774129241 8.787939535446055 206.0 2.2536585365853683 1.0 15.07803391187115 192.0 384319.4337747947 7.214389576254851E10 362277.3923108593 1402.597402597405 2245372.8484097314 0.0 176433.4192606223 6.941725419196927E10 9902.686209343858 173320.62307089978 7.069435547423186E10 9.900634189028779 0.010434384417060788 6.690931932899849E-4 0.0013362666519706693
300.00766151817845 1.39e+03 1.39e+03 1.30e+03 1.42e+03 0.794 1.00 0.404 383692.7739244754 7.2201346817571E10 364456.06553856016 16.029620583409322 237.41494675765364 8.796923944405338 205.0 2.264705882352947 1.0 15.114620508469187 190.0 383692.7739244754 7.2201346817571E10 364456.06553856016 1402.597402597405 2245372.8484097314 0.0 176004.26387381644 6.970287627731401E10 8741.665174134054 174180.69844612296 7.06386443466203E10 862.604532621454 0.01052937788136684 6.741298361979456E-4 0.0013426063150673003
360.00766151817845 1.39e+03 1.39e+03 1.28e+03 1.42e+03 0.806 1.00 0.396 391066.3254198146 7.204568614556186E10 389997.0720757157 15.788281745323603 233.21072064498168 8.816280558048431 207.0 2.242718446601942 1.0 15.041708529978573 194.0 391066.3254198146 7.204568614556186E10 389997.0720757157 1402.597402597405 2245372.8484097314 0.0 176798.71129587461 6.971642963728043E10 9855.403610543279 174095.32219002955 7.087582049464412E10 8.98396443785224 0.010487118278283485 6.69583045866863E-4 0.0013263238026044765
420.00766151817845 1.39e+03 1.39e+03 1.29e+03 1.42e+03 0.800 1.00 0.400 385231.50708253524 7.227578159190277E10 357415.8977757524 15.704150142361582 238.6791535079099 8.811719398440848 206.0 2.2536585365853683 1.0 15.07803391187115 192.0 385231.50708253524 7.227578159190277E10 357415.8977757524 1402.597402597405 2245372.8484097314 0.0 176957.02823945272 7.000463063253004E10 9343.155313038757 174559.15634547645 7.105184764160062E10 1708.1619627804337 0.010499592474212107 6.623948872787645E-4 0.0013377210892194509
480.00766151817845 1.39e+03 1.39e+03 1.29e+03 1.42e+03 0.806 1.00 0.396 386784.235897318 7.231511651137952E10 367331.8505073349 14.863711412815302 226.15400540817043 8.796923944405338 207.0 2.242718446601942 1.0 15.041708529978573 194.0 386784.235897318 7.231511651137952E10 367331.8505073349 1402.597402597405 2245372.8484097314 0.0 177797.69858596133 6.999728168269827E10 9810.932981081276 174773.39666048362 7.121217640059181E10 1708.1619627804337 0.010409716688001383 6.608141410128811E-4 0.0013261873768885572
