#####################################################################
# Alchemist log file - simulation started at: 2025-07-01T17:25+0000 #
#####################################################################
#
# update-frequency = 0.0166666667, 5g-probability = 0, payload-size = 3, seed = 92.0
#
# The columns have the following meaning: 
# time b1dr[mean] b2dr[mean] b3dr[mean] bcdr[mean] reduction-factor[mean] reduction-factor[median] reduction-factor[StandardDeviation] export-intra-cluster-relay-data-rate-not-leader[mean] export-intra-cluster-relay-data-rate-not-leader[variance] export-intra-cluster-relay-data-rate-not-leader[median] leader-to-relay-data-rate[mean] leader-to-relay-data-rate[variance] leader-to-relay-data-rate[median] n_clusters cluster-size[mean] cluster-size[median] cluster-size[StandardDeviation] clustersComposedOfOneElement export-intra-cluster-relay-data-rate[mean] export-intra-cluster-relay-data-rate[variance] export-intra-cluster-relay-data-rate[median] export-baseline1-data-rate[mean] export-baseline1-data-rate[variance] export-baseline1-data-rate[median] export-baseline2-data-rate[mean] export-baseline2-data-rate[variance] export-baseline2-data-rate[median] export-baseline3-data-rate[mean] export-baseline3-data-rate[variance] export-baseline3-data-rate[median] distanceToLeader[mean] distanceToLeader[variance] distanceToLeader[median] 
0.0 NaN 0.00 0.00 0.00 NaN NaN NaN NaN NaN NaN NaN NaN NaN 1.0 NaN NaN NaN 0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
0.0 NaN 0.00 0.00 0.00 NaN NaN NaN NaN NaN NaN NaN NaN NaN 1.0 NaN NaN NaN 0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
60.01151774697553 1.11e+03 1.11e+03 1.11e+03 1.16e+03 0.885 1.00 0.319 334879.97153372 5.9048101097247025E10 253844.64349460744 10.977608830349993 23.926630924176454 8.812920631796885 231.0 1.7869565217391288 1.0 7.493391810641982 215.0 157688.204384972 5.607270326719887E10 39.16851542673381 1116.7883211678816 2108278.440448644 0.0 147746.2809520419 5.0134519437408516E10 28337.165869238972 142967.57854996825 5.045738500519234E10 28337.165869238972 0.005402704338840907 3.1201682492209995E-4 0.0
120.01151774697553 1.51e+03 1.50e+03 1.44e+03 1.57e+03 0.853 1.00 0.354 387683.1986434416 7.031255289929431E10 350092.6586146839 12.031203630933259 45.632153845061794 8.725226374054497 181.0 2.283333333333335 1.0 15.42807243288719 164.0 228890.976571791 7.739863983362334E10 130608.72507478774 1518.2481751824816 2255153.9967954303 3000.0 185104.03644568988 7.192090217934879E10 10.536662966482291 189319.1518901316 7.267500789866074E10 8.927532975602414 0.00890965773763783 6.017852715971592E-4 0.001348462362335974
180.01151774697553 1.51e+03 1.51e+03 1.41e+03 1.57e+03 0.836 1.00 0.371 388543.45491046656 6.899118563994548E10 347288.6935764074 12.456468180335108 56.36767903761216 8.751778385371708 176.0 2.3485714285714256 1.0 15.65463046015487 160.0 236278.41610778432 7.706993964268204E10 144028.6651238522 1518.2481751824816 2255153.9967954303 3000.0 189350.46890623236 7.209232695935223E10 9331.409920023909 189191.51007291843 7.280976126014616E10 313.4782288520978 0.009452402032617243 6.100437659685425E-4 0.0014165074664147506
240.01151774697553 1.51e+03 1.51e+03 1.41e+03 1.57e+03 0.826 1.00 0.380 388263.89670992194 6.886165690200986E10 348713.7044450818 12.525834369874788 54.43232097815516 8.756688938342442 174.0 2.3757225433526057 1.0 15.748860799458216 159.0 237063.81920677522 7.703029446411194E10 144053.4158664383 1518.2481751824816 2255153.9967954303 3000.0 191068.3745717573 7.27831374470242E10 9379.906293093049 189165.26083589654 7.295181604494595E10 409.93306849889717 0.009431913440023676 5.86203678281572E-4 0.0014165074664147506
300.0115177469755 1.51e+03 1.51e+03 1.41e+03 1.57e+03 0.819 1.00 0.385 387144.4257235248 6.904563546011667E10 347288.6935764074 12.627890051679692 56.886888326446694 8.768065511518467 173.0 2.3895348837209327 1.0 15.794162287234574 157.0 237476.47621739516 7.696998815597878E10 144042.0226641898 1518.2481751824816 2255153.9967954303 3000.0 191164.45859043012 7.292837266716762E10 9379.906293093049 189197.121959469 7.305524612002243E10 409.93306849889717 0.00952027284701478 5.890472956050222E-4 0.0014218859442358628
360.0115177469755 1.51e+03 1.51e+03 1.41e+03 1.56e+03 0.819 1.00 0.385 387165.8423765111 6.906280368156981E10 347288.6935764074 12.474196439084894 56.17571019924465 8.768065511518467 173.0 2.3895348837209327 1.0 15.794162287234574 157.0 237745.19259970763 7.68809187058132E10 144042.0226641898 1518.2481751824816 2255153.9967954303 3000.0 191149.30806349788 7.289987558807642E10 9379.906293093049 189221.4179146651 7.307572765058998E10 409.93306849889717 0.009594755709330787 5.96824859274581E-4 0.0014219283179637348
420.0115177469755 1.51e+03 1.51e+03 1.40e+03 1.55e+03 0.826 1.00 0.380 389357.3277599083 6.847140560777572E10 348713.7044450818 12.774674411387192 63.93691369333347 8.776499494262186 174.0 2.3757225433526057 1.0 15.748860799458216 159.0 238062.7615273349 7.683134142495956E10 144042.0226641898 1518.2481751824816 2255153.9967954303 3000.0 190960.16887673072 7.269991643855661E10 9379.906293093049 189292.3279799986 7.296799100694667E10 409.93306849889717 0.00956862151230136 5.998299978315756E-4 0.0014218859442358628
480.0115177469755 1.51e+03 1.51e+03 1.40e+03 1.55e+03 0.819 1.00 0.385 386978.9285960096 6.795327880071741E10 345952.9588614383 12.239022196803417 52.55255209029666 8.774331270798822 173.0 2.3895348837209327 1.0 15.794162287234574 157.0 237539.75692522348 7.626032185890848E10 144601.25211341816 1518.2481751824816 2255153.9967954303 3000.0 189436.74119707185 7.232329219778658E10 9331.409920023909 189824.49856934132 7.285401835220215E10 409.93306849889717 0.009582582381919485 5.937220121188242E-4 0.0014331955548701819
