#####################################################################
# Alchemist log file - simulation started at: 2025-06-30T18:08+0000 #
#####################################################################
#
# update-frequency = 0.1, 5g-probability = 0.05, payload-size = 3, seed = 31.0
#
# The columns have the following meaning: 
# time b1dr[mean] b2dr[mean] b3dr[mean] bcdr[mean] reduction-factor[mean] reduction-factor[median] reduction-factor[StandardDeviation] export-intra-cluster-relay-data-rate-not-leader[mean] export-intra-cluster-relay-data-rate-not-leader[variance] export-intra-cluster-relay-data-rate-not-leader[median] leader-to-relay-data-rate[mean] leader-to-relay-data-rate[variance] leader-to-relay-data-rate[median] n_clusters cluster-size[mean] cluster-size[median] cluster-size[StandardDeviation] clustersComposedOfOneElement export-intra-cluster-relay-data-rate[mean] export-intra-cluster-relay-data-rate[variance] export-intra-cluster-relay-data-rate[median] export-baseline1-data-rate[mean] export-baseline1-data-rate[variance] export-baseline1-data-rate[median] export-baseline2-data-rate[mean] export-baseline2-data-rate[variance] export-baseline2-data-rate[median] export-baseline3-data-rate[mean] export-baseline3-data-rate[variance] export-baseline3-data-rate[median] distanceToLeader[mean] distanceToLeader[variance] distanceToLeader[median] 
0.0 NaN 0.00 0.00 0.00 NaN NaN NaN NaN NaN NaN NaN NaN NaN 1.0 NaN NaN NaN 0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
0.0 NaN 0.00 0.00 0.00 NaN NaN NaN NaN NaN NaN NaN NaN NaN 1.0 NaN NaN NaN 0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
60.01304868216485 1.51e+03 1.56e+03 1.37e+03 2.01e+03 0.850 1.00 0.358 517785.93651558354 4.120101403422408E10 556719.6238159138 14.456073756171977 84.40970048798499 8.866768547975951 111.0 3.7363636363636306 1.0 25.221105648678172 99.0 391258.0540648056 8.036840457157271E10 476298.9691684176 1518.2481751824816 2255153.9967954303 3000.0 207182.76709195322 7.978752025997763E10 9822.522313778609 185281.8104053325 8.479352947146681E10 517.7457616830709 0.01118976884026105 5.661843128007915E-4 0.0021506013232736516
120.01304868216485 1.51e+03 1.56e+03 1.36e+03 2.00e+03 0.850 1.00 0.358 522555.4804582101 4.065462666798333E10 560291.6013590354 14.452219852025229 84.97004918467724 8.866768547975951 111.0 3.7363636363636306 1.0 25.221105648678172 99.0 394793.15924444835 8.086825749293068E10 480984.24087971856 1518.2481751824816 2255153.9967954303 3000.0 205397.4542993742 7.923794988571571E10 9755.57365118288 184453.21260413222 8.428108185594774E10 517.7457616830709 0.01118988711528666 5.661219428421912E-4 0.0021506013232736516
180.01304868216485 1.51e+03 1.55e+03 1.37e+03 2.00e+03 0.850 1.00 0.358 524204.73157945386 4.1076828460081474E10 561911.1476472474 14.117299309809441 82.94393465103772 8.860332398985813 111.0 3.7363636363636306 1.0 25.221105648678172 99.0 396240.5319684762 8.17228047228138E10 484635.33134856937 1518.2481751824816 2255153.9967954303 3000.0 207693.0731646381 8.102044926351093E10 9755.57365118288 186690.60658520996 8.54300548421294E10 517.7457616830709 0.01118943077171586 5.661626344342852E-4 0.0021506013232736516
240.01304868216485 1.51e+03 1.54e+03 1.37e+03 1.99e+03 0.849 1.00 0.359 544061.7904008996 3.934881400760249E10 565697.1660733166 1922.591686969654 2.795369214364513E8 8.866768547975951 113.0 3.6696428571428554 1.0 24.807143839162176 101.0 408401.8302079272 8.4857242379645E10 507249.36326917156 1518.2481751824816 2255153.9967954303 3000.0 206376.27989222 8.102693253283563E10 9379.906293093049 185402.13318487536 8.56464905862342E10 471.9937944350218 0.011137317222356674 6.090085554974861E-4 0.002093100682465455
300.0130486821648 1.51e+03 1.55e+03 1.36e+03 1.94e+03 0.850 1.00 0.358 550267.8322824963 3.884919321386403E10 565589.5005305624 2093.455181724915 2.2116329659409565E8 8.866768547975951 113.0 3.669642857142855 1.0 24.23956574732827 99.0 413440.9388267804 8.544838718198413E10 516895.8706599347 1518.2481751824816 2255153.9967954303 3000.0 208163.28927163448 8.177801351514651E10 9755.57365118288 182522.34438585973 8.530879584066972E10 471.9937944350218 0.011053082037210189 7.229118354949509E-4 0.002093100682465455
360.0130486821648 1.51e+03 1.55e+03 1.36e+03 1.98e+03 0.845 1.00 0.362 551447.6594191476 3.865549160122286E10 567527.9226139085 14.193488384805647 87.70853221815025 8.852471517904851 112.0 3.702702702702698 1.0 24.260178592835302 99.0 416338.8827712393 8.518829557112454E10 518567.7287788361 1518.2481751824816 2255153.9967954303 3000.0 207756.85431363524 8.140655650368834E10 9755.57365118288 187423.85636982764 8.456415684743283E10 483.2293775708662 0.012654134604591466 9.479947351860747E-4 0.0021049900902968383
420.0130486821648 1.51e+03 1.55e+03 1.36e+03 1.95e+03 0.847 1.00 0.360 546711.5429069146 4.022616249641832E10 567527.9226139085 6105.136449229523 2.808810937823089E9 8.815968455748258 113.0 3.669642857142855 1.0 24.598538150682366 98.0 410636.4205159899 8.551516317635295E10 503243.19809516135 1518.2481751824816 2255153.9967954303 3000.0 207156.68500103144 8.063309891196841E10 9755.57365118288 188130.8715288248 8.438688661397827E10 483.2293775708662 0.011332549297286462 5.824727212193975E-4 0.002093100682465455
480.0130486821648 1.51e+03 1.56e+03 1.36e+03 1.97e+03 0.843 1.00 0.364 545881.5086490326 4.079308091749199E10 565697.1660733166 1643.132665854323 2.7072368371050423E8 8.874256974544902 112.0 3.702702702702698 1.0 24.899286077605773 99.0 412226.1959520629 8.545456622738985E10 512430.1657699046 1518.2481751824816 2255153.9967954303 3000.0 207591.00166821782 7.93086865581954E10 10145.442255304359 185245.86654541336 8.38912450430788E10 483.2293775708662 0.012145887656536321 6.723956457994823E-4 0.0020940815582671827
