#####################################################################
# Alchemist log file - simulation started at: 2026-06-18T09:19+0000 #
#####################################################################
#
# update-frequency = 0.2, 5g-probability = 0.2, payload-size = 3, seed = 2.0
#
# The columns have the following meaning: 
# time B1_DR[mean] DIST_MR[mean] DR_MR[mean] CSC[mean] reduction-factor[mean] reduction-factor[median] reduction-factor[StandardDeviation] export-intra-cluster-relay-data-rate-not-leader[mean] export-intra-cluster-relay-data-rate-not-leader[variance] export-intra-cluster-relay-data-rate-not-leader[median] leader-to-relay-data-rate[mean] leader-to-relay-data-rate[variance] leader-to-relay-data-rate[median] n_clusters cluster-size[mean] cluster-size[median] cluster-size[StandardDeviation] clustersComposedOfOneElement export-intra-cluster-relay-data-rate[mean] export-intra-cluster-relay-data-rate[variance] export-intra-cluster-relay-data-rate[median] export-baseline1-data-rate[mean] export-baseline1-data-rate[variance] export-baseline1-data-rate[median] export-baseline2-data-rate[mean] export-baseline2-data-rate[variance] export-baseline2-data-rate[median] export-baseline3-data-rate[mean] export-baseline3-data-rate[variance] export-baseline3-data-rate[median] distanceToLeader[mean] distanceToLeader[variance] distanceToLeader[median] 
0.0 NaN 0.00 0.00 0.00 NaN NaN NaN NaN NaN NaN NaN NaN NaN 1.0 NaN NaN NaN 0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
0.0 NaN 0.00 0.00 0.00 NaN NaN NaN NaN NaN NaN NaN NaN NaN 1.0 NaN NaN NaN 0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
60.00266852140027 1.42e+03 1.62e+03 1.36e+03 2.34e+03 0.904 1.00 0.295 483181.36669360363 6.14171077812809E10 518720.94218568155 26124.09893868053 4.698940429091278E9 9.383068671352268 58.0 8.105263157894733 1.0 44.616494471746336 41.0 483181.36669360363 6.14171077812809E10 518720.94218568155 1428.5714285714266 2249767.5859931726 0.0 188211.8425704614 7.356828527213203E10 9812.150093139659 167332.2987988385 7.833215992248985E10 2956.944654821029 0.026455874524158807 0.0015753735751009514 0.005591922201400142
120.00266852140027 1.42e+03 1.66e+03 1.22e+03 2.36e+03 0.906 1.00 0.291 478395.1161518494 6.150887478422448E10 521895.80240185634 22129.99167975474 7.92444378266496E9 8.783184705862135 58.0 8.105263157894733 1.0 43.83356680612897 42.0 478395.1161518494 6.150887478422448E10 521895.80240185634 1428.5714285714266 2249767.5859931726 0.0 188078.55944783307 7.373737956794855E10 9812.150093139659 165606.84633881264 7.913748468369093E10 292.50826407160974 0.02645814439234776 0.0016115619929025094 0.005437153097973757
180.00266852140027 1.42e+03 1.61e+03 1.22e+03 2.36e+03 0.904 1.00 0.294 462079.0598135176 6.622961517965655E10 489916.72321722115 21892.77503673477 8.686779480719545E9 8.752211714628219 56.0 8.400000000000004 1.0 41.5338327061115 41.0 462079.0598135176 6.622961517965655E10 489916.72321722115 1428.5714285714266 2249767.5859931726 0.0 188508.90711116994 7.39867853123878E10 9887.216677484881 167569.32728827756 8.011837011916457E10 292.7014597073247 3.8955806079020237 625.9660167101389 0.00559074207683594
240.00266852140027 1.42e+03 1.68e+03 1.22e+03 2.33e+03 0.896 1.00 0.300 461803.598553354 6.474049686615007E10 494900.504775443 18790.4451145344 4.220286529417506E9 8.881685674969336 60.0 7.830508474576267 1.0 36.605611281922336 42.0 461803.598553354 6.474049686615007E10 494900.504775443 1428.5714285714266 2249767.5859931726 0.0 187715.40013556438 7.371393811558417E10 10213.006165128178 169336.62526300352 8.076740234732364E10 292.72188179852844 0.9266217311690608 202.12580132122093 0.005408265421105546
300.00266852140027 1.42e+03 1.58e+03 1.22e+03 2.47e+03 0.877 1.00 0.329 483638.26192131545 5.807797105995095E10 523626.61144533136 22859.130759263313 1.13190541743178E10 8.94560243366858 55.0 8.555555555555562 1.0 37.540753536665086 39.0 483638.26192131545 5.807797105995095E10 523626.61144533136 1428.5714285714266 2249767.5859931726 0.0 188493.18855914223 7.467776855147137E10 9167.905222478386 167836.0180980347 8.072245484811403E10 269.0245533420086 0.3164035343703418 33.603021368491675 0.004841004645436454
360.00266852140027 1.42e+03 1.69e+03 1.22e+03 2.45e+03 0.906 1.00 0.292 474838.8479048528 6.220613843614315E10 520076.6117562104 16517.097235806894 2.802086583582354E9 12.284168947812027 59.0 7.965517241379314 1.0 43.193958933214994 42.0 474838.8479048528 6.220613843614315E10 520076.6117562104 1428.5714285714266 2249767.5859931726 0.0 189044.24053658397 7.47011880821822E10 9928.072086499065 170019.2965336923 8.018105896536288E10 278.1051771012919 0.5352964783625868 57.07877885544351 0.005435513133081025
420.00266852140027 1.42e+03 1.62e+03 1.22e+03 2.19e+03 0.930 1.00 0.256 467819.43838272255 6.490766605430953E10 487662.58293768344 8445.615650904621 2.2280156324793534E9 8.880665852435206 56.0 8.400000000000002 1.0 37.87728724300206 37.0 467819.43838272255 6.490766605430953E10 487662.58293768344 1428.5714285714266 2249767.5859931726 0.0 188479.0900352416 7.480849327341574E10 9603.143017405244 170703.50161036686 8.022905149420433E10 278.1051771012919 0.28362697839208717 28.73064474022993 0.00568731582916121
480.00266852140027 1.42e+03 1.56e+03 1.22e+03 2.09e+03 0.939 1.00 0.230 478514.3961985282 5.856503578311458E10 518152.7986892157 23727.063498776337 3.745115351097591E9 14.345216974514763 62.0 7.573770491803278 1.0 37.351242289199014 40.0 478514.3961985282 5.856503578311458E10 518152.7986892157 1428.5714285714266 2249767.5859931726 0.0 191379.96151498953 7.493423850419656E10 9898.658976065997 171792.47025797822 8.096710211753621E10 278.1051771012919 0.2993146312801116 32.667932892788805 0.004977966450864029
