#####################################################################
# Alchemist log file - simulation started at: 2026-06-19T14:18+0000 #
#####################################################################
#
# update-frequency = 0.1, 5g-probability = 1, payload-size = 3, seed = 6.0
#
# The columns have the following meaning: 
# time B1_DR[mean] DIST_MR[mean] DR_MR[mean] CSC[mean] reduction-factor[mean] reduction-factor[median] reduction-factor[StandardDeviation] export-intra-cluster-relay-data-rate-not-leader[mean] export-intra-cluster-relay-data-rate-not-leader[variance] export-intra-cluster-relay-data-rate-not-leader[median] leader-to-relay-data-rate[mean] leader-to-relay-data-rate[variance] leader-to-relay-data-rate[median] n_clusters cluster-size[mean] cluster-size[median] cluster-size[StandardDeviation] clustersComposedOfOneElement export-intra-cluster-relay-data-rate[mean] export-intra-cluster-relay-data-rate[variance] export-intra-cluster-relay-data-rate[median] export-baseline1-data-rate[mean] export-baseline1-data-rate[variance] export-baseline1-data-rate[median] export-baseline2-data-rate[mean] export-baseline2-data-rate[variance] export-baseline2-data-rate[median] export-baseline3-data-rate[mean] export-baseline3-data-rate[variance] export-baseline3-data-rate[median] distanceToLeader[mean] distanceToLeader[variance] distanceToLeader[median] 
0.0 NaN 0.00 0.00 0.00 NaN NaN NaN NaN NaN NaN NaN NaN NaN 1.0 NaN NaN NaN 0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
0.0 NaN 0.00 0.00 0.00 NaN NaN NaN NaN NaN NaN NaN NaN NaN 1.0 NaN NaN NaN 0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
60.01281360956031 1.42e+03 1.62e+03 1.36e+03 2.49e+03 0.910 1.00 0.286 471531.8498074907 6.412392947293681E10 489296.31898019125 14569.67413617368 1.5655225770517612E9 8.72353219488011 39.0 12.157894736842108 1.0 51.51778822461409 22.0 471531.8498074907 6.412392947293681E10 489296.31898019125 1428.5714285714266 2249767.5859931726 0.0 188220.93568606378 7.354926974462941E10 9812.150093139659 167100.58481050518 7.832802897943074E10 292.2829648494023 0.27998489381850544 28.055794799614084 0.008614699290148894
120.01281360956031 1.42e+03 1.67e+03 1.30e+03 2.59e+03 0.906 1.00 0.292 473507.13670608046 6.33541650314959E10 511324.5161971809 25570.688572824773 2.4361102130257716E9 8.895973095140945 33.0 14.4375 1.0 60.6161574861612 18.0 473507.13670608046 6.33541650314959E10 511324.5161971809 1428.5714285714266 2249767.5859931726 0.0 188122.73287924996 7.37231672414291E10 9812.150093139659 166544.60716026163 7.91247903683393E10 292.47607216026086 0.033102519627870995 0.0017877627412308974 0.00880775958611351
180.0128136095603 1.42e+03 1.68e+03 1.28e+03 2.59e+03 0.908 1.00 0.289 475742.5288613208 6.254643896772042E10 512927.7531325669 9656.032010696264 8.481730284537996E8 8.880665852435206 31.0 15.400000000000002 1.0 64.23749039629267 17.0 475742.5288613208 6.254643896772042E10 512927.7531325669 1428.5714285714266 2249767.5859931726 0.0 188427.9243277637 7.405399305164291E10 9854.175106449442 166664.4437666043 7.996728151575499E10 292.6692551762282 0.034129653610580506 0.002241852670903699 0.009101352885675778
240.0128136095603 1.42e+03 1.74e+03 1.28e+03 2.57e+03 0.910 1.00 0.287 486118.29097169347 6.412874270877557E10 524836.0292458544 34986.185013722265 6.210485619627571E9 8.914946657680188 33.0 14.4375 1.0 60.98383577478914 18.0 486118.29097169347 6.412874270877557E10 524836.0292458544 1428.5714285714266 2249767.5859931726 0.0 189086.08357182326 7.418055478769315E10 10190.517788158902 170692.06178681357 8.126218552076543E10 292.71847896410037 0.030955624514051965 0.001669968525554556 0.008669481736403976
300.01281360956034 1.42e+03 1.66e+03 1.26e+03 2.62e+03 0.915 1.00 0.279 486544.1233637343 6.430028825573993E10 524615.5317669506 6817.7808093084 2.860713423068294E8 8.880665852435206 33.0 14.4375 1.0 58.49893161417565 18.0 486544.1233637343 6.430028825573993E10 524615.5317669506 1428.5714285714266 2249767.5859931726 0.0 189223.84681340083 7.451405912311841E10 9898.60782276996 166812.43841988608 8.042758219621375E10 292.7371903157192 0.5752240452846055 67.00571348881256 0.008674502894440862
360.01281360956034 1.42e+03 1.68e+03 1.26e+03 2.31e+03 0.953 1.00 0.212 485848.3715165418 6.472500279287185E10 531244.8516442934 43667.156980075124 4.858452161999672E9 4953.503850553766 40.0 11.84615384615385 2.0 47.083094776843005 17.0 485848.3715165418 6.472500279287185E10 531244.8516442934 1428.5714285714266 2249767.5859931726 0.0 189312.05732067558 7.461350159844563E10 11529.476208897104 170216.40018212554 8.004946581667834E10 278.1051771012919 0.021332538561536482 0.001294396104121539 0.005442557680771504
420.01281360956034 1.42e+03 1.68e+03 1.26e+03 2.56e+03 0.933 1.00 0.250 486124.96124263544 6.007529066381886E10 527953.3895358329 6388.718407271081 1.4349324817274612E8 8.880665852435206 34.0 14.0 2.0 55.080055373973615 16.0 486124.96124263544 6.007529066381886E10 527953.3895358329 1428.5714285714266 2249767.5859931726 0.0 188069.2649371449 7.486582304620659E10 9779.966556531368 170312.35286590015 8.049523902863216E10 278.1051771012919 0.023478585530472173 0.0011643093375301465 0.005708992548384296
480.01281360956034 1.42e+03 1.58e+03 1.26e+03 2.49e+03 0.930 1.00 0.246 477977.8146831692 6.055005529252371E10 518295.76176503266 15894.65890133385 1.1759026326849551E9 8.880665852435206 34.0 14.0 2.0 51.34199061197374 15.0 477977.8146831692 6.055005529252371E10 518295.76176503266 1428.5714285714266 2249767.5859931726 0.0 191412.11403047398 7.495819751578139E10 9898.658976065997 168978.0173886782 8.015659319743071E10 278.1051771012919 0.02830057178654209 0.0014765459937128265 0.008662137490513325
