#####################################################################
# Alchemist log file - simulation started at: 2026-06-18T09:19+0000 #
#####################################################################
#
# update-frequency = 0.1, 5g-probability = 0.02, payload-size = 3, seed = 1.0
#
# The columns have the following meaning: 
# time B1_DR[mean] DIST_MR[mean] DR_MR[mean] CSC[mean] reduction-factor[mean] reduction-factor[median] reduction-factor[StandardDeviation] export-intra-cluster-relay-data-rate-not-leader[mean] export-intra-cluster-relay-data-rate-not-leader[variance] export-intra-cluster-relay-data-rate-not-leader[median] leader-to-relay-data-rate[mean] leader-to-relay-data-rate[variance] leader-to-relay-data-rate[median] n_clusters cluster-size[mean] cluster-size[median] cluster-size[StandardDeviation] clustersComposedOfOneElement export-intra-cluster-relay-data-rate[mean] export-intra-cluster-relay-data-rate[variance] export-intra-cluster-relay-data-rate[median] export-baseline1-data-rate[mean] export-baseline1-data-rate[variance] export-baseline1-data-rate[median] export-baseline2-data-rate[mean] export-baseline2-data-rate[variance] export-baseline2-data-rate[median] export-baseline3-data-rate[mean] export-baseline3-data-rate[variance] export-baseline3-data-rate[median] distanceToLeader[mean] distanceToLeader[variance] distanceToLeader[median] 
0.0 NaN 0.00 0.00 0.00 NaN NaN NaN NaN NaN NaN NaN NaN NaN 1.0 NaN NaN NaN 0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
0.0 NaN 0.00 0.00 0.00 NaN NaN NaN NaN NaN NaN NaN NaN NaN 1.0 NaN NaN NaN 0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
60.01843155681864 1.42e+03 1.53e+03 1.33e+03 1.96e+03 0.833 1.00 0.374 499982.95217541244 5.797308685891402E10 531771.0948729564 2795.3495731276666 6.054353607793752E8 10.237819905580956 105.0 4.4423076923077 1.0 26.260763645488552 92.0 499982.95217541244 5.797308685891402E10 531771.0948729564 1428.5714285714266 2249767.5859931726 0.0 188239.886148036 7.358492725874179E10 9812.150093139659 167051.6992457881 7.837562139771045E10 292.2829648494023 0.023046145981867053 0.002042757045820187 0.004192216109590333
120.01843155681864 1.42e+03 1.55e+03 1.28e+03 1.98e+03 0.828 1.00 0.378 485083.0568350302 5.824054860467389E10 526859.0627276727 103.7174843903163 657031.1523711553 10.222056445345657 104.0 4.485436893203884 1.0 26.74896519078521 91.0 485083.0568350302 5.824054860467389E10 526859.0627276727 1428.5714285714266 2249767.5859931726 0.0 188026.05556652785 7.368007098543399E10 9812.150093139659 165629.10955303122 7.90597864346423E10 292.443882351654 0.020301174997818902 0.0012724847761712327 0.0044164849319560055
180.01843155681865 1.42e+03 1.55e+03 1.26e+03 1.97e+03 0.833 1.00 0.373 497508.2384930568 5.918177618749097E10 541218.0690138013 234.064158738754 2141280.705927038 9.604593207259558 104.0 4.485436893203884 1.0 26.567289366211885 91.0 497508.2384930568 5.918177618749097E10 541218.0690138013 1428.5714285714266 2249767.5859931726 0.0 188485.63945045113 7.395997302571329E10 9887.216677484881 166086.89758320956 8.000703805072473E10 158.05168389673634 0.018827157245695125 0.001067208250920733 0.0044164849319560055
240.01843155681865 1.42e+03 1.53e+03 1.22e+03 1.96e+03 0.825 1.00 0.381 498088.75013635313 6.0679382724852715E10 541055.2006503311 1483.1636060477576 1.4810778057931826E8 10.480956414936509 105.0 4.4423076923077 1.0 26.415583413016616 92.0 498088.75013635313 6.0679382724852715E10 541055.2006503311 1428.5714285714266 2249767.5859931726 0.0 186826.3003312599 7.391390460685072E10 9903.953562808085 169180.4967565819 8.106696615803596E10 0.0 8.009123119432779 1928.6621736173663 0.004366242058419208
300.01843155681865 1.42e+03 1.52e+03 1.22e+03 1.82e+03 0.826 1.00 0.379 500457.5622191187 6.217653448105371E10 541734.7293552044 31467.149961389332 2.0975081980431004E10 13.431501009118012 110.0 4.238532110091746 1.0 24.271191230577706 94.0 500457.5622191187 6.217653448105371E10 541734.7293552044 1428.5714285714266 2249767.5859931726 0.0 188997.59638862003 7.448843294348447E10 9779.966556531368 165894.47658975906 8.039814757667505E10 0.0 5.058713865156426 620.2092602942485 0.0034695918692618805
360.01843155681865 1.42e+03 1.54e+03 1.22e+03 1.83e+03 0.821 1.00 0.384 495911.1938165723 5.7228501769926865E10 534078.3685679969 1532.5269452805128 1.7708264147720614E8 10.149462333589124 106.0 4.399999999999998 1.0 25.326939139063843 92.0 495911.1938165723 5.7228501769926865E10 534078.3685679969 1428.5714285714266 2249767.5859931726 0.0 189239.71593145543 7.461157633053331E10 10213.006165128178 170058.59240005055 8.007265270745506E10 278.1051771012919 0.0154694138916482 9.783061950546274E-4 0.004251311327961393
420.01843155681865 1.42e+03 1.47e+03 1.21e+03 1.68e+03 0.838 1.00 0.359 492234.53259400587 5.536458216595921E10 532270.5953347601 2294.9697268566315 2.055283222298853E8 10.229938175463307 107.0 4.358490566037731 1.0 23.950022836949145 92.0 492234.53259400587 5.536458216595921E10 532270.5953347601 1428.5714285714266 2249767.5859931726 0.0 188165.77087116186 7.48616068982609E10 9855.436223052902 168779.80850581545 7.982646621181158E10 278.1051771012919 0.01194792496021056 6.434213278557339E-4 0.003639254843269351
480.01843155681865 1.42e+03 1.47e+03 1.22e+03 1.68e+03 0.826 1.00 0.349 491895.03745617403 5.8065469948246445E10 532171.3050507492 6751.7329098161035 3.2849207169738865E9 10.237819905580956 109.0 4.277777777777782 1.0 23.693460327805518 94.0 491895.03745617403 5.8065469948246445E10 532171.3050507492 1428.5714285714266 2249767.5859931726 0.0 191486.2556414971 7.497773744210081E10 9898.658976065997 169169.98911438775 8.065524931794705E10 70.16290111150587 0.013875560611385389 8.822082637667945E-4 0.00398463511952135
