#####################################################################
# Alchemist log file - simulation started at: 2025-07-02T06:01+0000 #
#####################################################################
#
# update-frequency = 0.2, 5g-probability = 0, payload-size = 3, seed = 78.0
#
# The columns have the following meaning: 
# time b1dr[mean] b2dr[mean] b3dr[mean] bcdr[mean] reduction-factor[mean] reduction-factor[median] reduction-factor[StandardDeviation] export-intra-cluster-relay-data-rate-not-leader[mean] export-intra-cluster-relay-data-rate-not-leader[variance] export-intra-cluster-relay-data-rate-not-leader[median] leader-to-relay-data-rate[mean] leader-to-relay-data-rate[variance] leader-to-relay-data-rate[median] n_clusters cluster-size[mean] cluster-size[median] cluster-size[StandardDeviation] clustersComposedOfOneElement export-intra-cluster-relay-data-rate[mean] export-intra-cluster-relay-data-rate[variance] export-intra-cluster-relay-data-rate[median] export-baseline1-data-rate[mean] export-baseline1-data-rate[variance] export-baseline1-data-rate[median] export-baseline2-data-rate[mean] export-baseline2-data-rate[variance] export-baseline2-data-rate[median] export-baseline3-data-rate[mean] export-baseline3-data-rate[variance] export-baseline3-data-rate[median] distanceToLeader[mean] distanceToLeader[variance] distanceToLeader[median] 
0.0 NaN 0.00 0.00 0.00 NaN NaN NaN NaN NaN NaN NaN NaN NaN 1.0 NaN NaN NaN 0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
0.0 NaN 0.00 0.00 0.00 NaN NaN NaN NaN NaN NaN NaN NaN NaN 1.0 NaN NaN NaN 0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
60.000162877923636 1.51e+03 1.51e+03 1.41e+03 1.57e+03 0.819 1.00 0.385 387328.3508178525 6.828986034236419E10 350138.71531375626 13.053342761080977 61.65491064397319 8.77671315154035 173.0 2.3895348837209327 1.0 15.794162287234574 157.0 237874.90578314208 7.646969917246352E10 144131.35276572368 1518.2481751824816 2255153.9967954303 3000.0 191743.06033949804 7.235457582977588E10 9842.471290202242 189283.65145618998 7.264695694041139E10 409.93306849889717 0.009422282132273117 5.858580184388794E-4 0.0014331955548701819
120.00016287792363 1.51e+03 1.51e+03 1.41e+03 1.57e+03 0.819 1.00 0.385 387268.62784969877 6.8526547250889565E10 345952.9588614383 12.857467472485222 57.81101920332581 8.761599491313175 173.0 2.3895348837209327 1.0 15.794162287234574 157.0 237834.79571801185 7.659630597587082E10 144059.7347999799 1518.2481751824816 2255153.9967954303 3000.0 190963.02498064688 7.242427718841797E10 9379.906293093049 189253.39695932396 7.277278069926396E10 409.93306849889717 0.00942734919879312 5.858297604619835E-4 0.0014331955548701819
180.00016287792363 1.51e+03 1.51e+03 1.41e+03 1.57e+03 0.819 1.00 0.385 387094.3573422755 6.877268465462473E10 345952.9588614383 12.5357472507677 54.80004051704659 8.751778385371708 173.0 2.3895348837209327 1.0 15.794162287234574 157.0 237724.8099633743 7.670741923006319E10 144054.9969680662 1518.2481751824816 2255153.9967954303 3000.0 191568.394624997 7.246360260594455E10 9822.522313778609 189156.3913189127 7.287924400512857E10 409.93306849889717 0.009438302134097144 5.857775170146349E-4 0.0014331955548701819
240.00016287792363 1.51e+03 1.51e+03 1.41e+03 1.57e+03 0.819 1.00 0.385 387137.42817330954 6.900582717466467E10 347288.6935764074 12.401654231588955 52.96437428632496 8.751778385371708 173.0 2.3895348837209327 1.0 15.794162287234574 157.0 237740.59974140796 7.684836967586324E10 144047.97444884933 1518.2481751824816 2255153.9967954303 3000.0 191166.83857914267 7.292416026399895E10 9379.906293093049 189267.3350958117 7.300206718848799E10 409.93306849889717 0.009477832815887486 5.866472371230577E-4 0.0014218649524815386
300.00016287792363 1.51e+03 1.51e+03 1.41e+03 1.57e+03 0.826 1.00 0.380 388969.8709811984 6.906467538019812E10 347288.6935764074 2233.503968412883 7.526331693525093E8 8.77196998924523 175.0 2.362068965517244 1.0 15.701365806202503 159.0 237783.35502478285 7.69067579123347E10 144042.0226641898 1518.2481751824816 2255153.9967954303 3000.0 191223.30613761325 7.297294936242291E10 9379.906293093049 189285.88785030204 7.30898547948142E10 409.93306849889717 0.00933290427470404 5.796761980717022E-4 0.0014011573014181759
360.00016287792363 1.51e+03 1.51e+03 1.41e+03 1.55e+03 0.831 1.00 0.375 390126.9508537578 6.8124419403389725E10 356208.0538123078 177.02422806479126 4369596.010470948 8.778511016667938 174.0 2.3757225433526057 1.0 15.74369161864641 157.0 238579.9398109367 7.67373290214306E10 144131.35276572368 1518.2481751824816 2255153.9967954303 3000.0 191051.11743866577 7.276178266987033E10 9379.906293093049 190045.1095335045 7.274165016080214E10 2120.1739173562296 0.009510767516916995 6.044628647258206E-4 0.0014219283179637348
420.00016287792363 1.51e+03 1.51e+03 1.40e+03 1.55e+03 0.846 1.00 0.361 387782.1877975768 6.809467987445051E10 347217.9807966308 12.297537882414511 53.676765724912784 8.773539456827779 174.0 2.3757225433526057 1.0 15.74664564403642 158.0 237852.1665182382 7.624743153222377E10 144601.25211341816 1518.2481751824816 2255153.9967954303 3000.0 189473.47366698412 7.230666119930574E10 9331.409920023909 190054.77989277279 7.276486104726157E10 2909.9954781159736 0.00853109497768322 5.042362065008945E-4 0.0014032442474254444
480.00016287792363 1.51e+03 1.51e+03 1.40e+03 1.55e+03 0.842 1.00 0.365 386740.59684309043 6.8143047367097305E10 345952.9588614383 12.689389166878073 55.52994902847691 8.795103791625145 173.0 2.3895348837209327 1.0 15.792310876605079 157.0 238267.76956543565 7.613751495587459E10 144601.25211341816 1518.2481751824816 2255153.9967954303 3000.0 191390.89655023967 7.287053633539658E10 9916.900086088286 189683.3210125065 7.295487548370963E10 1771.021463929343 0.008568901056107697 5.040270858863453E-4 0.0014153767245227127
