#####################################################################
# Alchemist log file - simulation started at: 2025-07-01T16:11+0000 #
#####################################################################
#
# update-frequency = 0.0166666667, 5g-probability = 0, payload-size = 3, seed = 18.0
#
# The columns have the following meaning: 
# time b1dr[mean] b2dr[mean] b3dr[mean] bcdr[mean] reduction-factor[mean] reduction-factor[median] reduction-factor[StandardDeviation] export-intra-cluster-relay-data-rate-not-leader[mean] export-intra-cluster-relay-data-rate-not-leader[variance] export-intra-cluster-relay-data-rate-not-leader[median] leader-to-relay-data-rate[mean] leader-to-relay-data-rate[variance] leader-to-relay-data-rate[median] n_clusters cluster-size[mean] cluster-size[median] cluster-size[StandardDeviation] clustersComposedOfOneElement export-intra-cluster-relay-data-rate[mean] export-intra-cluster-relay-data-rate[variance] export-intra-cluster-relay-data-rate[median] export-baseline1-data-rate[mean] export-baseline1-data-rate[variance] export-baseline1-data-rate[median] export-baseline2-data-rate[mean] export-baseline2-data-rate[variance] export-baseline2-data-rate[median] export-baseline3-data-rate[mean] export-baseline3-data-rate[variance] export-baseline3-data-rate[median] distanceToLeader[mean] distanceToLeader[variance] distanceToLeader[median] 
0.0 NaN 0.00 0.00 0.00 NaN NaN NaN NaN NaN NaN NaN NaN NaN 1.0 NaN NaN NaN 0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
0.0 NaN 0.00 0.00 0.00 NaN NaN NaN NaN NaN NaN NaN NaN NaN 1.0 NaN NaN NaN 0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
60.01562157851807 1.00e+03 1.11e+03 1.11e+03 1.13e+03 0.939 1.00 0.239 340702.7503650272 6.422787248714827E10 246170.2177775285 11.449627189844904 29.37760260384258 8.909461273949686 234.0 1.7639484978540803 1.0 5.746069558980818 214.0 160621.14836351766 5.8711841422223335E10 41.454471455701864 1007.2992700729908 2012141.7126580083 0.0 189379.7024444284 6.219177550765964E10 51191.38180846145 237083.6893483711 9.653651863618103E10 111226.01395379545 0.006021849363286898 3.8131803576401275E-4 0.0
120.01562157851808 1.51e+03 1.50e+03 1.41e+03 1.58e+03 0.863 1.00 0.344 389727.9347251364 7.0992707440743E10 350138.71531375626 11.7717640186352 40.410169231560204 8.732992513044245 183.0 2.258241758241762 1.0 15.344454365158656 168.0 229719.88577372208 7.752428386263081E10 127661.32764194539 1518.2481751824816 2255153.9967954303 3000.0 185040.46133665091 7.192922873752534E10 10.536662966482291 189166.20928320917 7.271685687386073E10 8.887622297995389 0.00818273100017244 5.226256886482163E-4 0.0013446124146956333
180.01562157851808 1.51e+03 1.51e+03 1.41e+03 1.57e+03 0.842 1.00 0.365 388880.7468041861 6.87765471902212E10 347288.6935764074 12.728584127713903 53.80717886781334 8.770802484173123 177.0 2.335227272727271 1.0 15.612306792291331 162.0 236100.95475293446 7.71382187754485E10 142871.7589408982 1518.2481751824816 2255153.9967954303 3000.0 189074.06698269476 7.211659238316573E10 8915.56826271197 189009.0217408557 7.280536029231091E10 313.4782288520978 0.009329893272499416 5.868202373148933E-4 0.0014165074664147506
240.01562157851808 1.51e+03 1.51e+03 1.41e+03 1.57e+03 0.816 1.00 0.388 386954.77137066965 6.897274182815085E10 347288.6935764074 12.736455703261468 58.155554321548024 8.768065511518467 173.0 2.3895348837209327 1.0 15.790459248900119 156.0 237641.58570547606 7.679964081383221E10 144054.20653126616 1518.2481751824816 2255153.9967954303 3000.0 191010.0792546256 7.282556308003001E10 9379.906293093049 189076.22608032395 7.296502683840872E10 409.93306849889717 0.009474680558903097 5.864916039712572E-4 0.0014218649524815386
300.0156215785181 1.51e+03 1.51e+03 1.41e+03 1.57e+03 0.819 1.00 0.385 386971.4739501904 6.903480344461542E10 347288.6935764074 12.33514900126224 52.326393022852926 8.761599491313175 173.0 2.3895348837209327 1.0 15.794162287234574 157.0 237641.49486659162 7.683527570715799E10 144044.9064129484 1518.2481751824816 2255153.9967954303 3000.0 191058.05868747542 7.288217495671849E10 9379.906293093049 189096.5490304575 7.30090521710845E10 409.93306849889717 0.009561295876141221 5.926980784936158E-4 0.0014219100193442237
360.0156215785181 1.51e+03 1.51e+03 1.41e+03 1.56e+03 0.819 1.00 0.385 387017.58915724524 6.89735361659517E10 347288.6935764074 12.677131702639926 57.7011850362004 8.776285836984023 173.0 2.3895348837209327 1.0 15.794162287234574 157.0 237656.63425762014 7.68029317529699E10 144042.0226641898 1518.2481751824816 2255153.9967954303 3000.0 191017.2698400236 7.276804206662302E10 9379.906293093049 189166.60021580834 7.297820239461557E10 409.93306849889717 0.009604263461357577 5.981837123591867E-4 0.0014331955548701819
420.0156215785181 1.51e+03 1.51e+03 1.39e+03 1.55e+03 0.819 1.00 0.385 389540.9094016525 6.7824988952766014E10 350138.71531375626 12.687755152731963 62.33160886411584 8.776285836984023 173.0 2.3895348837209327 1.0 15.794162287234574 157.0 239128.91053849438 7.656946722610724E10 144601.25211341816 1518.2481751824816 2255153.9967954303 3000.0 190958.25172280832 7.262325323829103E10 9379.906293093049 189294.69199705412 7.29448914853967E10 409.93306849889717 0.009613711434422741 5.996156164351237E-4 0.0014331955548701819
480.0156215785181 1.51e+03 1.51e+03 1.40e+03 1.55e+03 0.816 1.00 0.388 389658.18652555504 6.806432600017683E10 348713.7044450818 12.104564868849659 51.676383555701946 8.765755255221839 172.0 2.403508771929821 1.0 15.840223909353487 156.0 240247.7118859066 7.678022338639908E10 144601.25211341816 1518.2481751824816 2255153.9967954303 3000.0 189863.5177868022 7.22253292609245E10 9379.906293093049 190201.8542686091 7.277171449744806E10 409.93306849889717 0.009594872735721132 5.934804285880146E-4 0.0014349587247233292
