#####################################################################
# Alchemist log file - simulation started at: 2026-06-18T09:19+0000 #
#####################################################################
#
# update-frequency = 0.1, 5g-probability = 0.2, payload-size = 3, seed = 1.0
#
# The columns have the following meaning: 
# time B1_DR[mean] DIST_MR[mean] DR_MR[mean] CSC[mean] reduction-factor[mean] reduction-factor[median] reduction-factor[StandardDeviation] export-intra-cluster-relay-data-rate-not-leader[mean] export-intra-cluster-relay-data-rate-not-leader[variance] export-intra-cluster-relay-data-rate-not-leader[median] leader-to-relay-data-rate[mean] leader-to-relay-data-rate[variance] leader-to-relay-data-rate[median] n_clusters cluster-size[mean] cluster-size[median] cluster-size[StandardDeviation] clustersComposedOfOneElement export-intra-cluster-relay-data-rate[mean] export-intra-cluster-relay-data-rate[variance] export-intra-cluster-relay-data-rate[median] export-baseline1-data-rate[mean] export-baseline1-data-rate[variance] export-baseline1-data-rate[median] export-baseline2-data-rate[mean] export-baseline2-data-rate[variance] export-baseline2-data-rate[median] export-baseline3-data-rate[mean] export-baseline3-data-rate[variance] export-baseline3-data-rate[median] distanceToLeader[mean] distanceToLeader[variance] distanceToLeader[median] 
0.0 NaN 0.00 0.00 0.00 NaN NaN NaN NaN NaN NaN NaN NaN NaN 1.0 NaN NaN NaN 0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
0.0 NaN 0.00 0.00 0.00 NaN NaN NaN NaN NaN NaN NaN NaN NaN 1.0 NaN NaN NaN 0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
60.01843155681864 1.42e+03 1.61e+03 1.34e+03 2.28e+03 0.913 1.00 0.282 462668.45682147343 6.5024587859890434E10 486623.4306914786 24990.25898259924 3.9580866136890655E9 8.886117265121008 39.0 12.157894736842106 1.0 44.93630706617283 25.0 462668.45682147343 6.5024587859890434E10 486623.4306914786 1428.5714285714266 2249767.5859931726 0.0 188239.886148036 7.358492725874179E10 9812.150093139659 167079.7532159961 7.836659174485735E10 292.2829648494023 0.7200303408293751 111.75163972387236 0.008615009424077648
120.01843155681864 1.42e+03 1.66e+03 1.28e+03 2.52e+03 0.918 1.00 0.274 482466.9284423013 6.185121634219568E10 522925.63486127404 21109.39855942038 1.8105076706313276E9 8.912815454181118 38.0 12.48648648648648 1.0 55.826428240485654 27.0 482466.9284423013 6.185121634219568E10 522925.63486127404 1428.5714285714266 2249767.5859931726 0.0 188026.05556652785 7.368007098543399E10 9812.150093139659 165629.10955303122 7.90597864346423E10 292.443882351654 0.032610076124992476 0.0018077513886407487 0.008613149502993602
180.01843155681865 1.42e+03 1.66e+03 1.26e+03 2.41e+03 0.919 1.00 0.272 477436.2301233618 6.208494235147922E10 517762.35051894316 69506.3924097614 3.2182216499123837E10 8.928738528355957 39.0 12.157894736842108 1.0 53.313720315003856 28.0 477436.2301233618 6.208494235147922E10 517762.35051894316 1428.5714285714266 2249767.5859931726 0.0 188485.63945045113 7.395997302571329E10 9887.216677484881 166086.89758320956 8.000703805072473E10 158.05168389673634 0.0295454407125855 0.0016529634616945016 0.008561188809413735
240.01843155681865 1.42e+03 1.57e+03 1.28e+03 2.24e+03 0.919 1.00 0.273 483190.6653459235 6.511581648420893E10 520336.6713958536 23723.28287972329 3.2444208629163456E9 8.914946657680188 39.0 12.157894736842108 1.0 49.33477821369042 26.0 483190.6653459235 6.511581648420893E10 520336.6713958536 1428.5714285714266 2249767.5859931726 0.0 186826.3003312599 7.391390460685072E10 9903.953562808085 169447.025834979 8.09841018856094E10 292.7150757906711 0.028649684626053617 0.001839286214581396 0.008615661259780572
300.01843155681865 1.42e+03 1.61e+03 1.26e+03 2.53e+03 0.911 1.00 0.285 482331.2871006725 6.5458421281547745E10 520275.32761397806 34326.93688119069 5.023144144372927E9 8.914946657680188 40.0 11.846153846153845 1.0 48.475462301499775 27.0 482331.2871006725 6.5458421281547745E10 520275.32761397806 1428.5714285714266 2249767.5859931726 0.0 188997.59638862003 7.448843294348447E10 9779.966556531368 166118.0620752633 8.032914756355016E10 269.0213315312817 3.8039679557598736 741.2594624021475 0.008495902862037871
360.01843155681865 1.42e+03 1.72e+03 1.24e+03 2.40e+03 0.924 1.00 0.265 484229.5711414839 6.060501278443978E10 523560.78863502905 95696.20069397373 5.8803434620601845E10 8.988309055930559 43.0 11.0 1.0 50.3892168100647 26.0 484229.5711414839 6.060501278443978E10 523560.78863502905 1428.5714285714266 2249767.5859931726 0.0 189239.71593145543 7.461157633053331E10 10213.006165128178 169976.85813300818 8.009975916627295E10 278.1051771012919 0.024840843753188215 0.0013303473134107244 0.006326282742727341
420.01843155681865 1.42e+03 1.70e+03 1.26e+03 2.49e+03 0.932 1.00 0.253 483757.41485407 6.382670073573924E10 518388.0075573893 3201.3239661461757 4.96001000883099E7 8.880665852435206 43.0 11.0 1.0 47.698238449858 25.0 483757.41485407 6.382670073573924E10 518388.0075573893 1428.5714285714266 2249767.5859931726 0.0 188165.77087116186 7.48616068982609E10 9855.436223052902 168923.31611450814 7.97842163672088E10 278.1051771012919 4.94553618696296 582.0070855805039 0.006898317435071902
480.01843155681865 1.42e+03 1.67e+03 1.26e+03 2.58e+03 0.922 1.00 0.263 495270.5936404336 6.1169227998272255E10 526961.1352019883 3344.244429895739 4.746317506274428E7 8.853818855258677 40.0 11.846153846153848 1.0 48.01399930806277 25.0 495270.5936404336 6.1169227998272255E10 526961.1352019883 1428.5714285714266 2249767.5859931726 0.0 191486.2556414971 7.497773744210081E10 9898.658976065997 169258.89751061148 8.062712223682243E10 278.1051771012919 0.025242812311307743 0.001568517356920629 0.005679342418012426
