#####################################################################
# Alchemist log file - simulation started at: 2025-07-01T12:29+0000 #
#####################################################################
#
# update-frequency = 0.0166666667, 5g-probability = 0, payload-size = 3, seed = 70.0
#
# The columns have the following meaning: 
# time b1dr[mean] b2dr[mean] b3dr[mean] bcdr[mean] reduction-factor[mean] reduction-factor[median] reduction-factor[StandardDeviation] export-intra-cluster-relay-data-rate-not-leader[mean] export-intra-cluster-relay-data-rate-not-leader[variance] export-intra-cluster-relay-data-rate-not-leader[median] leader-to-relay-data-rate[mean] leader-to-relay-data-rate[variance] leader-to-relay-data-rate[median] n_clusters cluster-size[mean] cluster-size[median] cluster-size[StandardDeviation] clustersComposedOfOneElement export-intra-cluster-relay-data-rate[mean] export-intra-cluster-relay-data-rate[variance] export-intra-cluster-relay-data-rate[median] export-baseline1-data-rate[mean] export-baseline1-data-rate[variance] export-baseline1-data-rate[median] export-baseline2-data-rate[mean] export-baseline2-data-rate[variance] export-baseline2-data-rate[median] export-baseline3-data-rate[mean] export-baseline3-data-rate[variance] export-baseline3-data-rate[median] distanceToLeader[mean] distanceToLeader[variance] distanceToLeader[median] 
0.0 NaN 0.00 0.00 0.00 NaN NaN NaN NaN NaN NaN NaN NaN NaN 1.0 NaN NaN NaN 0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
0.0 NaN 0.00 0.00 0.00 NaN NaN NaN NaN NaN NaN NaN NaN NaN 1.0 NaN NaN NaN 0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
60.021709068456545 1.13e+03 1.13e+03 1.13e+03 1.22e+03 0.817 1.00 0.387 358436.6625937056 6.850812020175069E10 295701.1063578101 12.020370241896206 45.29992665321095 8.861590709787446 231.0 1.7869565217391288 1.0 9.33569963312999 210.0 168108.48596300228 6.387659759368222E10 41.16225269568504 1124.0875912408756 2113833.006943206 0.0 139049.22628478095 5.64781192159968E10 10.300956965354905 144044.47007508602 5.549712017004988E10 10156.726406366095 0.0059926961141305735 3.6557027571991355E-4 0.0
120.02170906845654 1.51e+03 1.51e+03 1.43e+03 1.57e+03 0.863 1.00 0.344 394174.44235312985 6.97306233904777E10 372685.4405954662 11.435966844872837 31.30356635863425 8.751840193371205 184.0 2.245901639344264 1.0 15.302433625714354 170.0 226453.55646050116 7.800398801712546E10 89389.3935523018 1518.2481751824816 2255153.9967954303 3000.0 187285.11384989755 7.200558721796294E10 8329.129890485663 189257.35567896435 7.267004662200273E10 8.927532975602414 0.008203593733266434 5.31830329983422E-4 0.0013164851410446205
180.02170906845654 1.51e+03 1.51e+03 1.41e+03 1.57e+03 0.849 1.00 0.358 390326.5101581164 6.909066020346964E10 348713.7044450818 12.193013399642824 49.29326811450438 8.743880555619743 179.0 2.308988764044941 1.0 15.524721604348537 166.0 231924.03114166786 7.743402425642583E10 131574.13994845917 1518.2481751824816 2255153.9967954303 3000.0 191006.44694943033 7.265739433915018E10 9379.906293093049 189063.4823945631 7.279079870352089E10 10.536662966482291 0.009148677887141517 5.794642624127873E-4 0.001383500613603128
240.02170906845654 1.51e+03 1.51e+03 1.41e+03 1.57e+03 0.846 1.00 0.361 388488.9310471863 6.937698300041563E10 348713.7044450818 12.471309973052486 51.755275437354626 8.76475839650342 177.0 2.3352272727272716 1.0 15.612672799621935 163.0 233542.4895482136 7.734023168274806E10 134906.2149425344 1518.2481751824816 2255153.9967954303 3000.0 189310.59659764316 7.22275771049658E10 9331.409920023909 189113.6601202391 7.295546707701756E10 313.4782288520978 0.009393176522273646 5.837900783695928E-4 0.0014011573014181759
300.0217090684565 1.51e+03 1.51e+03 1.41e+03 1.57e+03 0.819 1.00 0.385 387106.7317311237 6.904896114938863E10 347288.6935764074 12.476160872283828 54.70365364264035 8.751778385371708 173.0 2.3895348837209327 1.0 15.794162287234574 157.0 237720.6142934198 7.686767794321693E10 144042.0226641898 1518.2481751824816 2255153.9967954303 3000.0 191096.38033041797 7.287339251289964E10 9379.906293093049 189175.20258195009 7.304847806001974E10 409.93306849889717 0.009558476672236547 5.924764688950548E-4 0.0014218859442358628
360.0217090684565 1.51e+03 1.51e+03 1.41e+03 1.56e+03 0.813 1.00 0.390 388278.208604435 6.905720420191425E10 348713.7044450818 12.698243858841172 58.83101893874296 8.7749126469059 172.0 2.403508771929821 1.0 15.839852549584275 155.0 240989.87812851055 7.74607887792296E10 144601.25211341816 1518.2481751824816 2255153.9967954303 3000.0 191171.68962740968 7.291788466652779E10 9379.906293093049 189229.41436162882 7.303354126329677E10 409.93306849889717 0.009607643266226585 5.981221816384716E-4 0.0014331955548701819
420.0217090684565 1.51e+03 1.51e+03 1.39e+03 1.55e+03 0.819 1.00 0.385 390232.4217272447 6.7779830625369865E10 350138.71531375626 12.747528712610677 62.57594595055268 8.776285836984023 173.0 2.3895348837209327 1.0 15.794162287234574 157.0 239534.69105138181 7.666592351354976E10 144601.25211341816 1518.2481751824816 2255153.9967954303 3000.0 191178.93592295676 7.285194903451271E10 9379.906293093049 189287.90304500202 7.30200160906295E10 409.93306849889717 0.009616445950012783 6.0017533950021E-4 0.0014331955548701819
480.0217090684565 1.51e+03 1.51e+03 1.40e+03 1.55e+03 0.819 1.00 0.385 390117.42779024463 6.823440537236804E10 347288.6935764074 12.551721566686865 54.99694120627661 8.77671315154035 173.0 2.3895348837209327 1.0 15.794162287234574 157.0 239557.3684002851 7.694751706100133E10 145011.31267068526 1518.2481751824816 2255153.9967954303 3000.0 191094.27734193663 7.27731201115729E10 9379.906293093049 190028.39138517916 7.284253687235123E10 409.93306849889717 0.009570617709361018 5.918283257321386E-4 0.0014331955548701819
