#####################################################################
# Alchemist log file - simulation started at: 2025-07-01T01:08+0000 #
#####################################################################
#
# update-frequency = 0.1, 5g-probability = 0.01, payload-size = 3, seed = 53.0
#
# The columns have the following meaning: 
# time b1dr[mean] b2dr[mean] b3dr[mean] bcdr[mean] reduction-factor[mean] reduction-factor[median] reduction-factor[StandardDeviation] export-intra-cluster-relay-data-rate-not-leader[mean] export-intra-cluster-relay-data-rate-not-leader[variance] export-intra-cluster-relay-data-rate-not-leader[median] leader-to-relay-data-rate[mean] leader-to-relay-data-rate[variance] leader-to-relay-data-rate[median] n_clusters cluster-size[mean] cluster-size[median] cluster-size[StandardDeviation] clustersComposedOfOneElement export-intra-cluster-relay-data-rate[mean] export-intra-cluster-relay-data-rate[variance] export-intra-cluster-relay-data-rate[median] export-baseline1-data-rate[mean] export-baseline1-data-rate[variance] export-baseline1-data-rate[median] export-baseline2-data-rate[mean] export-baseline2-data-rate[variance] export-baseline2-data-rate[median] export-baseline3-data-rate[mean] export-baseline3-data-rate[variance] export-baseline3-data-rate[median] distanceToLeader[mean] distanceToLeader[variance] distanceToLeader[median] 
0.0 NaN 0.00 0.00 0.00 NaN NaN NaN NaN NaN NaN NaN NaN NaN 1.0 NaN NaN NaN 0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
0.0 NaN 0.00 0.00 0.00 NaN NaN NaN NaN NaN NaN NaN NaN NaN 1.0 NaN NaN NaN 0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
60.00564332666063 1.51e+03 1.56e+03 1.37e+03 2.08e+03 0.826 1.00 0.380 511491.1016345954 4.291925329351772E10 552204.0884198921 12.233685250397741 42.492988802531826 8.845776514405316 93.0 4.467391304347832 1.0 28.524695715246303 79.0 411504.9474895066 7.602878545255914E10 492773.5723466545 1518.2481751824816 2255153.9967954303 3000.0 207473.82869167128 7.964716564643433E10 9842.471290202242 184444.9288052215 8.443817278709052E10 517.7457616830709 0.01446854678957518 6.844145730898964E-4 0.003305222361584868
120.00564332666063 1.51e+03 1.54e+03 1.36e+03 2.08e+03 0.826 1.00 0.379 519105.049040917 4.1072061817098526E10 556369.6680290112 11.816244689842051 36.80282605452267 8.819024297923658 92.0 4.516483516483523 1.0 28.784780946945002 78.0 418703.3921024378 7.552392583007332E10 504798.5841131268 1518.2481751824816 2255153.9967954303 3000.0 207056.36306131468 8.010702566485094E10 9755.57365118288 183510.4239914179 8.384504859254599E10 517.7457616830709 0.014363124174737604 6.713890838092833E-4 0.0033506399111388916
180.00564332666062 1.51e+03 1.54e+03 1.37e+03 2.08e+03 0.818 1.00 0.386 531802.9620833527 4.124868898708974E10 562154.9927998156 11.644431338328118 35.77794764749737 8.800428595520263 93.0 4.467391304347832 1.0 27.19140583643436 78.0 428857.2543866525 7.792556951979128E10 517445.8789596835 1518.2481751824816 2255153.9967954303 3000.0 207582.55226226457 8.089052761317554E10 9755.57365118288 185524.4208090973 8.480973444237202E10 517.7457616830709 0.013680309271637933 6.355358206280859E-4 0.0034380395043591906
240.00564332666062 1.51e+03 1.53e+03 1.37e+03 2.08e+03 0.826 1.00 0.379 544513.3489195524 4.300404786424566E10 565058.1956542137 11.734266561347965 36.640095059603965 8.823488937129557 92.0 4.516483516483523 1.0 28.784780946945002 78.0 438938.46949040995 8.152564765027664E10 520231.0494776453 1518.2481751824816 2255153.9967954303 3000.0 203468.80118528838 7.959184565128151E10 9379.906293093049 182623.92476075602 8.408707469268663E10 471.9937944350218 0.014900238708794738 7.5295880477804E-4 0.0034864542975512674
300.0056433266606 1.51e+03 1.54e+03 1.35e+03 1.99e+03 0.823 1.00 0.382 549998.9695727222 4.231319147491649E10 565232.4749865762 3506.746335961949 5.765481821908221E8 8.845776514405316 96.0 4.326315789473684 1.0 26.944956542750344 80.0 439230.3064779674 8.289563201150113E10 521747.86317452765 1518.2481751824816 2255153.9967954303 3000.0 204898.7623580722 7.991868690038225E10 9755.57365118288 179264.93699775098 8.334389788285265E10 471.9937944350218 0.014297052135633674 8.38371303306859E-4 0.0033203148446863595
360.0056433266606 1.51e+03 1.54e+03 1.36e+03 2.06e+03 0.810 1.00 0.393 551065.2479884689 4.190638603666115E10 565589.5005305624 77.0763882072269 344503.1119836812 8.803960527327048 94.0 4.4193548387096815 1.0 25.24502644975452 79.0 442589.93146548007 8.203052019735083E10 524460.225885469 1518.2481751824816 2255153.9967954303 3000.0 204537.61059174195 7.956808178054364E10 9755.57365118288 183806.92588455515 8.386128521071507E10 483.2293775708662 0.013525402622098006 7.567708407329203E-4 0.0033794065531381964
420.0056433266606 1.51e+03 1.54e+03 1.35e+03 2.04e+03 0.821 1.00 0.384 568079.5015494213 3.99610212434316E10 576664.1526033225 3684.9264589261325 4.983397759030385E8 8.812714893259123 97.0 4.28125 1.0 26.120652496484563 82.0 451705.27048161905 8.445455800396483E10 530866.4525329743 1518.2481751824816 2255153.9967954303 3000.0 204270.08698109316 7.920893462336116E10 9755.57365118288 182788.37454218272 8.376101160628253E10 483.2293775708662 0.5556659337918713 60.16208382226455 0.00308897679538298
480.0056433266606 1.51e+03 1.54e+03 1.36e+03 1.78e+03 0.831 1.00 0.375 563671.2364484806 4.265008763998598E10 574334.7469878851 1834.7833743704423 2.1170610272571278E8 8.85406318023693 95.0 4.372340425531914 1.0 24.83709679610742 80.0 451951.67968358553 8.446139258334076E10 530836.6059683296 1518.2481751824816 2255153.9967954303 3000.0 204412.62024466752 7.910879974147754E10 9876.334984509473 182304.09109731513 8.32900915352011E10 483.2293775708662 0.557631563848194 60.446444377369914 0.0032468769670813383
