#####################################################################
# Alchemist log file - simulation started at: 2025-07-02T10:35+0000 #
#####################################################################
#
# update-frequency = 0.2, 5g-probability = 0.1, payload-size = 3, seed = 99.0
#
# The columns have the following meaning: 
# time b1dr[mean] b2dr[mean] b3dr[mean] bcdr[mean] reduction-factor[mean] reduction-factor[median] reduction-factor[StandardDeviation] export-intra-cluster-relay-data-rate-not-leader[mean] export-intra-cluster-relay-data-rate-not-leader[variance] export-intra-cluster-relay-data-rate-not-leader[median] leader-to-relay-data-rate[mean] leader-to-relay-data-rate[variance] leader-to-relay-data-rate[median] n_clusters cluster-size[mean] cluster-size[median] cluster-size[StandardDeviation] clustersComposedOfOneElement export-intra-cluster-relay-data-rate[mean] export-intra-cluster-relay-data-rate[variance] export-intra-cluster-relay-data-rate[median] export-baseline1-data-rate[mean] export-baseline1-data-rate[variance] export-baseline1-data-rate[median] export-baseline2-data-rate[mean] export-baseline2-data-rate[variance] export-baseline2-data-rate[median] export-baseline3-data-rate[mean] export-baseline3-data-rate[variance] export-baseline3-data-rate[median] distanceToLeader[mean] distanceToLeader[variance] distanceToLeader[median] 
0.0 NaN 0.00 0.00 0.00 NaN NaN NaN NaN NaN NaN NaN NaN NaN 1.0 NaN NaN NaN 0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
0.0 NaN 0.00 0.00 0.00 NaN NaN NaN NaN NaN NaN NaN NaN NaN 1.0 NaN NaN NaN 0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
60.0003159729562 1.55e+03 1.71e+03 1.44e+03 2.58e+03 0.939 1.00 0.239 503705.6984544033 4.7584575007781334E10 541218.0690138013 12196.902353734424 4.1353264750526457E9 10.695519201677087 47.0 8.934782608695656 1.0 44.167560833169134 37.0 459469.364197149 6.3436958111731E10 518881.32291743695 1554.7445255474454 2252483.532134576 3000.0 208274.80625013524 7.935107850832321E10 11485.649962197906 186137.18430600117 8.448029195413739E10 1297.4561779303208 0.020873001909592633 9.686217915745652E-4 0.004841004645436454
120.0003159729562 1.55e+03 1.69e+03 1.43e+03 2.51e+03 0.941 1.00 0.235 504943.25317715085 4.405021766700543E10 545433.3095598549 8614.661141267108 1.619562333132572E9 10.951996727798218 47.0 8.934782608695656 1.0 45.381544057720276 37.0 458910.3220198003 6.0659826296252045E10 519421.4933491858 1554.7445255474454 2252483.532134576 3000.0 205871.00359661746 7.902488262182224E10 9916.900086088286 185338.23742651808 8.398385944697516E10 1297.4561779303208 0.01924016209923739 7.371666812400141E-4 0.004771133442525379
180.0003159729562 1.55e+03 1.70e+03 1.44e+03 2.19e+03 0.934 1.00 0.237 524064.32463167736 5.262417803723822E10 561911.1476472474 27525.86779077194 6.498163355030543E9 9.926403027974153 51.0 8.22 1.0 37.91089983804938 37.0 478944.1788782144 7.021663588778233E10 539739.5601665587 1554.7445255474454 2252483.532134576 3000.0 208690.8574746709 8.066821769983096E10 10156.726406366095 187594.9132555226 8.514818076421983E10 1297.4561779303208 0.017442680385770903 8.745775959776999E-4 0.004408791048190983
240.0003159729562 1.55e+03 1.69e+03 1.44e+03 2.29e+03 0.929 1.00 0.247 519781.31796856783 4.457163234653539E10 552265.2734015927 5141.617544348605 5.657239519637834E8 8.926523378969597 45.0 9.340909090909092 1.0 37.15958243301715 34.0 478829.88053990406 6.100464576150402E10 526649.4973169473 1554.7445255474454 2252483.532134576 3000.0 208804.47366732397 8.117219173271127E10 10145.442255304359 186340.40642759748 8.504295332819055E10 2123.098961134012 0.015502259966273217 5.543997965487406E-4 0.004771133442525379
300.0003159729562 1.55e+03 1.69e+03 1.44e+03 2.51e+03 0.928 1.00 0.248 511920.1026306689 4.4966900129373924E10 545796.2860081418 931.7186455924408 1.7980570442191806E7 8.916402631827236 47.0 8.934782608695652 1.0 36.48768569982846 37.0 469477.81726021605 6.174566815650877E10 525372.4384931497 1554.7445255474454 2252483.532134576 3000.0 208964.7274517479 8.151267611123941E10 10145.442255304359 185203.8707191055 8.557512630454922E10 1297.4561779303208 0.015247935300625303 5.383998793156181E-4 0.004714690994697241
360.0003159729562 1.55e+03 1.63e+03 1.42e+03 2.22e+03 0.935 1.00 0.235 523543.80426702584 4.457241271842916E10 556369.6680290112 13308.592712959879 4.998543698785556E9 8.905329800386424 49.0 8.5625 1.0 35.565286835052724 38.0 478009.1678906684 6.321522774116578E10 531947.7789121068 1554.7445255474454 2252483.532134576 3000.0 208516.76162637724 8.115018469243396E10 11485.649962197906 187075.1024407409 8.592580518684277E10 1297.4561779303208 0.015910909702446248 5.659120426472652E-4 0.00450927412507799
420.0003159729562 1.55e+03 1.63e+03 1.39e+03 2.47e+03 0.929 1.00 0.246 537202.4772454777 4.8153232121599144E10 562354.2780346043 9715.47250508752 1.2378069622154768E9 8.859920802519953 49.0 8.5625 1.0 39.54577538832473 37.0 489228.6836391789 6.7402483964194954E10 542621.3164055271 1554.7445255474454 2252483.532134576 3000.0 205686.17693740202 7.957165655645413E10 9916.900086088286 185569.28570748374 8.496038466938234E10 1297.4561779303208 0.5602764739963177 60.15708208354074 0.004771133442525379
480.0003159729562 1.55e+03 1.64e+03 1.38e+03 2.47e+03 0.929 1.00 0.247 530730.8984582761 4.7351576850321495E10 560038.838808616 7457.882048223863 8.945636026070641E8 8.837882515080448 51.0 8.219999999999999 1.0 38.6017288393636 38.0 483337.9507732006 6.6179859341166046E10 541372.6099910056 1554.7445255474454 2252483.532134576 3000.0 207987.2127230484 7.916588693023502E10 12878.363317933981 185992.7275020396 8.529984019420692E10 483.2293775708662 0.5618657840998039 60.441815033061076 0.004771133442525379
