#####################################################################
# Alchemist log file - simulation started at: 2026-06-18T09:19+0000 #
#####################################################################
#
# update-frequency = 0.2, 5g-probability = 0.01, payload-size = 3, seed = 0.0
#
# The columns have the following meaning: 
# time B1_DR[mean] DIST_MR[mean] DR_MR[mean] CSC[mean] reduction-factor[mean] reduction-factor[median] reduction-factor[StandardDeviation] export-intra-cluster-relay-data-rate-not-leader[mean] export-intra-cluster-relay-data-rate-not-leader[variance] export-intra-cluster-relay-data-rate-not-leader[median] leader-to-relay-data-rate[mean] leader-to-relay-data-rate[variance] leader-to-relay-data-rate[median] n_clusters cluster-size[mean] cluster-size[median] cluster-size[StandardDeviation] clustersComposedOfOneElement export-intra-cluster-relay-data-rate[mean] export-intra-cluster-relay-data-rate[variance] export-intra-cluster-relay-data-rate[median] export-baseline1-data-rate[mean] export-baseline1-data-rate[variance] export-baseline1-data-rate[median] export-baseline2-data-rate[mean] export-baseline2-data-rate[variance] export-baseline2-data-rate[median] export-baseline3-data-rate[mean] export-baseline3-data-rate[variance] export-baseline3-data-rate[median] distanceToLeader[mean] distanceToLeader[variance] distanceToLeader[median] 
0.0 NaN 0.00 0.00 0.00 NaN NaN NaN NaN NaN NaN NaN NaN NaN 1.0 NaN NaN NaN 0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
0.0 NaN 0.00 0.00 0.00 NaN NaN NaN NaN NaN NaN NaN NaN NaN 1.0 NaN NaN NaN 0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
60.00566866630623 1.39e+03 1.41e+03 1.24e+03 1.55e+03 0.719 1.00 0.450 506697.9237827682 5.48266683956852E10 541218.0690138013 15.529361805315157 276.8995013916853 8.780604774584248 150.0 3.1006711409395984 1.0 19.54231201792622 138.0 506697.9237827682 5.48266683956852E10 541218.0690138013 1402.597402597405 2245372.8484097314 0.0 187644.38700316742 7.367111661010094E10 9603.143017405244 165285.73489349443 7.87637723536758E10 292.3151441448276 0.009829589291663724 4.29712075814581E-4 0.0018463789677834492
120.00566866630624 1.39e+03 1.41e+03 1.21e+03 1.55e+03 0.715 1.00 0.452 509559.5928556549 5.4452991773530685E10 550164.7149448717 15.341871571089314 275.87880832684004 8.772075564181378 149.0 3.121621621621624 1.0 19.607337723172652 136.0 509559.5928556549 5.4452991773530685E10 550164.7149448717 1402.597402597405 2245372.8484097314 0.0 187514.23637660834 7.379146748887936E10 9603.143017405244 164388.25179306988 7.936489119281163E10 0.0 0.010102747851038584 4.8126535929378004E-4 0.001843490998098332
180.00566866630624 1.39e+03 1.41e+03 1.21e+03 1.54e+03 0.713 1.00 0.453 513951.2366291977 5.449171660263621E10 549716.1096329461 15.33462392841781 277.6832135670705 8.768146042106121 148.0 3.1428571428571437 1.0 19.67336005593385 135.0 513951.2366291977 5.449171660263621E10 549716.1096329461 1402.597402597405 2245372.8484097314 0.0 187992.75448559312 7.407863259325557E10 9812.150093139659 166660.76444011272 8.030679845307335E10 0.0 0.010433813989793357 5.460100578433358E-4 0.001855335944897933
240.00566866630624 1.39e+03 1.41e+03 1.21e+03 1.54e+03 0.721 1.00 0.449 519876.9956714479 5.302758943041698E10 551041.095379525 124.4638096810652 1599957.009781891 8.762920207012218 150.0 3.1006711409395984 1.0 19.53020701459692 136.0 519876.9956714479 5.302758943041698E10 551041.095379525 1402.597402597405 2245372.8484097314 0.0 188263.07861888636 7.437533544710126E10 9903.953562808085 168563.7873094997 8.098129798557526E10 0.0 0.009915129026829164 5.197240518920227E-4 0.0018541863765285682
300.00566866630624 1.39e+03 1.41e+03 1.22e+03 1.54e+03 0.702 1.00 0.458 514675.7483553442 5.425617694716632E10 550103.2817190611 15.307764367819232 281.69331222963467 8.789133984987119 145.0 3.2083333333333313 1.0 19.8708680887725 130.0 514675.7483553442 5.425617694716632E10 550103.2817190611 1402.597402597405 2245372.8484097314 0.0 187856.42833537786 7.485534028433743E10 8741.655410812316 166845.2793166765 7.993647439256906E10 0.0 0.010955188124506953 6.560491604836457E-4 0.001879134094732127
360.00566866630624 1.39e+03 1.41e+03 1.21e+03 1.53e+03 0.717 1.00 0.451 516105.2215396598 5.1976753528692924E10 550727.7105426507 2498.9383139638476 8.200957610931103E8 8.81970846142265 149.0 3.121621621621624 1.0 19.594496452575786 134.0 516105.2215396598 5.1976753528692924E10 550727.7105426507 1402.597402597405 2245372.8484097314 0.0 188504.9003885229 7.487566465124683E10 9855.410050264521 169377.79962854713 7.996985341411572E10 8.77494955091298 0.010625081750597667 6.63501362182941E-4 0.0018396244175222201
420.00566866630624 1.39e+03 1.41e+03 1.21e+03 1.53e+03 0.713 1.00 0.453 508219.6172496928 5.148415454811365E10 541757.5556275604 15.107193124345489 276.44897764307603 8.814499640830936 150.0 3.1006711409395984 1.0 19.523632584031436 135.0 508219.6172496928 5.148415454811365E10 541757.5556275604 1402.597402597405 2245372.8484097314 0.0 188279.45261035778 7.493506018122243E10 9343.155313038757 170212.3158132828 8.008397482974155E10 8.777511725539632 0.010325502132762784 6.415340750438157E-4 0.0018240756976236642
480.00566866630624 1.39e+03 1.41e+03 1.21e+03 1.53e+03 0.726 1.00 0.446 507289.013375245 5.356581156435421E10 541757.5556275604 59.259132070819234 260842.69037522818 8.820904242983048 150.0 3.1006711409395984 1.0 19.525708959147554 137.0 507289.013375245 5.356581156435421E10 541757.5556275604 1402.597402597405 2245372.8484097314 0.0 191298.2414232293 7.506110685303839E10 9810.932981081276 172757.92193174083 8.135293278782002E10 8.936496534861032 0.01242710378971121 0.0010025182389735085 0.0018240756976236642
