#####################################################################
# Alchemist log file - simulation started at: 2026-06-18T14:58+0000 #
#####################################################################
#
# update-frequency = 0.0166666667, 5g-probability = 0.01, payload-size = 3, seed = 5.0
#
# The columns have the following meaning: 
# time B1_DR[mean] DIST_MR[mean] DR_MR[mean] CSC[mean] reduction-factor[mean] reduction-factor[median] reduction-factor[StandardDeviation] export-intra-cluster-relay-data-rate-not-leader[mean] export-intra-cluster-relay-data-rate-not-leader[variance] export-intra-cluster-relay-data-rate-not-leader[median] leader-to-relay-data-rate[mean] leader-to-relay-data-rate[variance] leader-to-relay-data-rate[median] n_clusters cluster-size[mean] cluster-size[median] cluster-size[StandardDeviation] clustersComposedOfOneElement export-intra-cluster-relay-data-rate[mean] export-intra-cluster-relay-data-rate[variance] export-intra-cluster-relay-data-rate[median] export-baseline1-data-rate[mean] export-baseline1-data-rate[variance] export-baseline1-data-rate[median] export-baseline2-data-rate[mean] export-baseline2-data-rate[variance] export-baseline2-data-rate[median] export-baseline3-data-rate[mean] export-baseline3-data-rate[variance] export-baseline3-data-rate[median] distanceToLeader[mean] distanceToLeader[variance] distanceToLeader[median] 
0.0 NaN 0.00 0.00 0.00 NaN NaN NaN NaN NaN NaN NaN NaN NaN 1.0 NaN NaN NaN 0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
0.0 NaN 0.00 0.00 0.00 NaN NaN NaN NaN NaN NaN NaN NaN NaN 1.0 NaN NaN NaN 0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
60.03136536790839 1.26e+03 1.26e+03 1.30e+03 1.38e+03 0.848 1.00 0.359 367834.0568641684 6.604121104183661E10 275090.73896522593 12.867145174091963 49.444419121783014 8.907441135699187 227.0 2.0442477876106158 1.0 13.31057349496995 207.0 367834.0568641684 6.604121104183661E10 275090.73896522593 1259.7402597402604 2197030.734991691 0.0 143486.50014218545 5.7239899520933586E10 18.611519670924743 154196.74539613625 5.5848935296434525E10 18373.457665023903 0.009577354604209234 9.442917889156193E-4 0.001201931224453086
120.03136536790839 1.39e+03 1.43e+03 1.15e+03 1.87e+03 0.881 1.00 0.314 446307.61702372704 6.121859109000666E10 486843.9741866157 662.9190173986162 1.885664081515843E7 8.81055821310839 160.0 2.9056603773584935 1.0 20.55397108227546 142.0 446307.61702372704 6.121859109000666E10 486843.9741866157 1402.597402597405 2245372.8484097314 0.0 177978.14780743336 6.983614884981396E10 8.932791189419637 172506.09394322085 7.151831472232896E10 0.0 0.015731571303983345 0.0018596692145089078 0.001790816412213497
180.0313653679084 1.39e+03 1.55e+03 1.27e+03 1.95e+03 0.934 1.00 0.249 449769.0830861079 5.918738103800493E10 487208.8063404646 1984.3309008524975 2.786249465367266E8 8.81789326783737 152.0 3.059602649006623 1.0 22.069656933772006 137.0 449769.0830861079 5.918738103800493E10 487208.8063404646 1402.597402597405 2245372.8484097314 0.0 177744.11765033795 6.924485101909021E10 8973.881688201429 173047.67445918467 7.132353724457576E10 8.56100303763828 0.011600845856272465 7.283431694033818E-4 0.0018705703849602323
240.0313653679084 1.39e+03 1.59e+03 1.28e+03 1.98e+03 0.923 1.00 0.267 456700.99885323434 5.6065794208389824E10 487491.4538496776 1566.2059496133465 1.4413673633050805E8 8.848472481818588 147.0 3.1643835616438394 1.0 23.667241261451018 130.0 456700.99885323434 5.6065794208389824E10 487491.4538496776 1402.597402597405 2245372.8484097314 0.0 180381.53221003394 6.942438992264131E10 9812.150093139659 173288.36991815898 7.148766540569908E10 8.755010377256218 0.011322664881086705 5.909518563397361E-4 0.0019288528775343425
300.0313653679084 1.39e+03 1.55e+03 1.30e+03 1.93e+03 0.913 1.00 0.282 459796.98671445134 5.689892658265712E10 493123.1113422788 4275.02650049474 6.887152312088615E8 8.848472481818588 145.0 3.2083333333333317 1.0 23.997341053174534 128.0 459796.98671445134 5.689892658265712E10 493123.1113422788 1402.597402597405 2245372.8484097314 0.0 180395.68235111752 6.9608519977696E10 9395.343348064594 173600.08648229734 7.15892699689544E10 8.845713304806232 0.011327225557156671 7.005523341038519E-4 0.0019681382152130266
360.0313653679084 1.39e+03 1.54e+03 1.28e+03 1.92e+03 0.909 1.00 0.287 455609.28330922866 5.659085566360836E10 486793.42104287806 1423.4966561768488 2.194596138946048E8 8.842167014346202 140.0 3.323741007194238 1.0 24.43275771728535 124.0 455609.28330922866 5.659085566360836E10 486793.42104287806 1402.597402597405 2245372.8484097314 0.0 180713.48526887826 6.9762190162526E10 8467.907947303855 173876.2060249433 7.17060610269016E10 8.781326276419483 0.0119424586366233 6.475243603186701E-4 0.00202480421902302
420.0313653679084 1.39e+03 1.53e+03 1.29e+03 1.87e+03 0.922 1.00 0.268 459619.8676221405 5.4754617718639305E10 489411.22224807966 2974.5355619348875 4.1300838795562124E8 8.862035048796514 143.0 3.253521126760558 1.0 23.712951430134446 129.0 459619.8676221405 5.4754617718639305E10 489411.22224807966 1402.597402597405 2245372.8484097314 0.0 180014.13902364043 6.95050895243364E10 8461.445535638084 174603.4745002123 7.17614021868014E10 9.174215837996638 0.0118233831506188 7.498412834740897E-4 0.0019681382152130266
480.0313653679084 1.39e+03 1.55e+03 1.30e+03 2.02e+03 0.917 1.00 0.276 465810.5291822953 5.779391614488478E10 495369.3881506882 545.3409927523161 1.9251247425559685E7 8.856943178392166 143.0 3.253521126760558 1.0 24.032907882164324 130.0 465810.5291822953 5.779391614488478E10 495369.3881506882 1402.597402597405 2245372.8484097314 0.0 181552.9960738825 7.005696217230319E10 9324.185730404934 175437.03332307746 7.183965607280745E10 130.11692289188431 0.011480584327371595 6.019180522327744E-4 0.0019681382152130266
