#####################################################################
# Alchemist log file - simulation started at: 2026-06-21T00:19+0000 #
#####################################################################
#
# update-frequency = 0.1, 5g-probability = 0.2, payload-size = 3, seed = 10.0
#
# The columns have the following meaning: 
# time B1_DR[mean] DIST_MR[mean] DR_MR[mean] CSC[mean] reduction-factor[mean] reduction-factor[median] reduction-factor[StandardDeviation] export-intra-cluster-relay-data-rate-not-leader[mean] export-intra-cluster-relay-data-rate-not-leader[variance] export-intra-cluster-relay-data-rate-not-leader[median] leader-to-relay-data-rate[mean] leader-to-relay-data-rate[variance] leader-to-relay-data-rate[median] n_clusters cluster-size[mean] cluster-size[median] cluster-size[StandardDeviation] clustersComposedOfOneElement export-intra-cluster-relay-data-rate[mean] export-intra-cluster-relay-data-rate[variance] export-intra-cluster-relay-data-rate[median] export-baseline1-data-rate[mean] export-baseline1-data-rate[variance] export-baseline1-data-rate[median] export-baseline2-data-rate[mean] export-baseline2-data-rate[variance] export-baseline2-data-rate[median] export-baseline3-data-rate[mean] export-baseline3-data-rate[variance] export-baseline3-data-rate[median] distanceToLeader[mean] distanceToLeader[variance] distanceToLeader[median] 
0.0 NaN 0.00 0.00 0.00 NaN NaN NaN NaN NaN NaN NaN NaN NaN 1.0 NaN NaN NaN 0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
0.0 NaN 0.00 0.00 0.00 NaN NaN NaN NaN NaN NaN NaN NaN NaN 1.0 NaN NaN NaN 0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
60.00703502351942 1.42e+03 1.64e+03 1.34e+03 2.49e+03 0.919 1.00 0.273 468776.1662710809 6.5218319126954956E10 477760.1041255713 17907.87860634768 1.4711941776583397E9 8.927532975602414 43.0 11.0 1.0 49.229675761777635 30.0 468776.1662710809 6.5218319126954956E10 477760.1041255713 1428.5714285714266 2249767.5859931726 0.0 188262.48797644489 7.359101835020497E10 9812.150093139659 167324.74877651897 7.836596718212349E10 292.3151441448276 0.03820051425959559 0.003168531397942068 0.007557136095521368
120.00703502351942 1.42e+03 1.68e+03 1.30e+03 2.53e+03 0.916 1.00 0.278 475752.6964979833 6.187872321349847E10 509382.42009859 12400.149468682625 1.1748453250718374E9 8.921217692235466 39.0 12.157894736842106 1.0 55.011805276435 24.0 475752.6964979833 6.187872321349847E10 509382.42009859 1428.5714285714266 2249767.5859931726 0.0 188080.72400828096 7.368476810550961E10 9812.150093139659 166925.44089964588 7.892408507726114E10 292.50826407160974 0.2794369670437433 28.14342652724444 0.00818621885310006
180.00703502351942 1.42e+03 1.66e+03 1.22e+03 2.41e+03 0.917 1.00 0.276 474093.43319299206 6.100038753823661E10 506172.5781551077 25713.832231402666 2.5833032019316034E9 10.222056445345657 45.0 10.5 1.0 48.28958190883653 29.0 474093.43319299206 6.100038753823661E10 506172.5781551077 1428.5714285714266 2249767.5859931726 0.0 188352.0887729558 7.40039003751574E10 9852.909698389121 165847.59348209325 8.004528599508609E10 0.0 0.02423462118579193 0.0011124701146599126 0.00570147868852881
240.00703502351942 1.42e+03 1.65e+03 1.24e+03 2.41e+03 0.913 1.00 0.282 480092.22510661226 6.349286219805971E10 519534.6631597512 56022.24896282982 2.4676063291991863E10 9.585813994799576 44.0 10.744186046511626 1.0 46.6711356822322 28.0 480092.22510661226 6.349286219805971E10 519534.6631597512 1428.5714285714266 2249767.5859931726 0.0 187216.28376452476 7.38509819253501E10 9907.74545230259 170470.44631655698 8.126572695777806E10 251.14524099707265 0.35369621738637536 47.88714512292052 0.008495750528539594
300.0070350235194 1.42e+03 1.59e+03 1.26e+03 2.18e+03 0.914 1.00 0.280 483079.9105506882 6.2429685842440926E10 512485.9173781271 59438.68068939218 3.6348685644389694E10 8.928873163484084 42.0 11.268292682926827 1.0 43.744727905339595 29.0 483079.9105506882 6.2429685842440926E10 512485.9173781271 1428.5714285714266 2249767.5859931726 0.0 188995.03374362987 7.45383253329354E10 9779.966556531368 166163.84521189498 8.037111688034192E10 292.7388908853588 0.9297338955566177 121.98776005081389 0.00839484987348662
360.0070350235194 1.42e+03 1.68e+03 1.26e+03 2.56e+03 0.923 1.00 0.267 495348.94530533877 5.946127193077291E10 535787.434368366 27914.617546941747 2.8393654299269543E9 8.966447746225224 45.0 10.5 1.0 42.84938467985113 29.0 495348.94530533877 5.946127193077291E10 535787.434368366 1428.5714285714266 2249767.5859931726 0.0 189513.47177042314 7.45577916176192E10 12343.155313038757 170479.89487114633 8.006602818962808E10 278.1051771012919 3.1365996766854907 424.3092207144175 0.0055329678452560975
420.0070350235194 1.42e+03 1.63e+03 1.25e+03 2.56e+03 0.915 1.00 0.279 482548.7351420701 6.406515293528878E10 522913.90768963995 60802.096199023246 3.4023283156759872E10 9.597848536172844 45.0 10.5 1.0 41.07140690451545 28.0 482548.7351420701 6.406515293528878E10 522913.90768963995 1428.5714285714266 2249767.5859931726 0.0 188703.44236954514 7.48210285468188E10 9779.966556531368 169907.7368842443 7.979291972352243E10 278.1051771012919 0.2925530309634612 29.31977647945107 0.005687250946575141
480.0070350235194 1.42e+03 1.64e+03 1.28e+03 2.45e+03 0.924 1.00 0.251 486315.24192772195 6.081384322812646E10 524019.8073017796 28977.015045199685 8.222637310522568E9 12.922088693040624 45.0 10.5 1.0 41.236978212437236 27.0 486315.24192772195 6.081384322812646E10 524019.8073017796 1428.5714285714266 2249767.5859931726 0.0 191521.88340112724 7.503778597244173E10 9898.652617339363 171626.44270529115 8.164079070101627E10 278.1051771012919 0.3151029953869655 34.1483412304249 0.0053501805452338255
