#####################################################################
# Alchemist log file - simulation started at: 2025-06-30T21:51+0000 #
#####################################################################
#
# update-frequency = 0.0166666667, 5g-probability = 1, payload-size = 3, seed = 8.0
#
# The columns have the following meaning: 
# time b1dr[mean] b2dr[mean] b3dr[mean] bcdr[mean] reduction-factor[mean] reduction-factor[median] reduction-factor[StandardDeviation] export-intra-cluster-relay-data-rate-not-leader[mean] export-intra-cluster-relay-data-rate-not-leader[variance] export-intra-cluster-relay-data-rate-not-leader[median] leader-to-relay-data-rate[mean] leader-to-relay-data-rate[variance] leader-to-relay-data-rate[median] n_clusters cluster-size[mean] cluster-size[median] cluster-size[StandardDeviation] clustersComposedOfOneElement export-intra-cluster-relay-data-rate[mean] export-intra-cluster-relay-data-rate[variance] export-intra-cluster-relay-data-rate[median] export-baseline1-data-rate[mean] export-baseline1-data-rate[variance] export-baseline1-data-rate[median] export-baseline2-data-rate[mean] export-baseline2-data-rate[variance] export-baseline2-data-rate[median] export-baseline3-data-rate[mean] export-baseline3-data-rate[variance] export-baseline3-data-rate[median] distanceToLeader[mean] distanceToLeader[variance] distanceToLeader[median] 
0.0 NaN 0.00 0.00 0.00 NaN NaN NaN NaN NaN NaN NaN NaN NaN 1.0 NaN NaN NaN 0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
0.0 NaN 0.00 0.00 0.00 NaN NaN NaN NaN NaN NaN NaN NaN NaN 1.0 NaN NaN NaN 0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
60.009686244946096 1.27e+03 1.44e+03 1.60e+03 1.60e+03 0.832 1.00 0.374 397211.33799261256 7.116125004727481E10 379782.4652927313 203.9385385100739 1028567.050508745 8.764358424672297 103.0 4.0294117647058805 1.0 13.37683521774238 60.0 344092.96631371893 7.85808881146269E10 263065.91896238 1270.072992700729 2202492.433683457 0.0 179478.55546190115 6.69206014104058E10 34963.209986619455 349024.79947912187 9.882819309252942E10 263436.39370310394 0.016797020203771062 0.0016906699213386394 0.0033203148446863595
120.0096862449461 1.55e+03 1.55e+03 911 2.23e+03 0.823 1.00 0.382 457789.51239034324 5.750104553633585E10 517443.4862230922 486.2950469426505 2963400.71948246 8.845783632786123 50.0 8.387755102040819 2.0 36.887676536644435 24.0 438380.68310195406 6.691655773346472E10 496410.690473696 1554.7445255474454 2252483.532134576 3000.0 200373.50628471302 7.830381785727016E10 8915.56826271197 173619.7989659225 8.405566380002914E10 0.0 0.030680012500548703 0.0036866841075652145 0.004422234287231508
180.0096862449461 1.55e+03 1.68e+03 1.31e+03 2.32e+03 0.912 1.00 0.281 485555.7247186588 5.2491753186947624E10 534568.3768018823 23023.68920304529 2.304197895426214E9 8.916402631827236 44.0 9.558139534883727 1.0 42.40749165934254 26.0 456425.6580049573 6.2935529364311356E10 518816.63531429437 1554.7445255474454 2252483.532134576 3000.0 206165.94611809187 7.946155493446623E10 9916.900086088286 178006.71903677337 8.389628114108958E10 483.2293775708662 0.02454157655249477 0.00205782972014404 0.004558769529988006
240.0096862449461 1.55e+03 1.68e+03 1.40e+03 2.55e+03 0.917 1.00 0.277 484209.15017821424 5.2019088545546486E10 529612.384909434 5417.755471087857 2.4376808838494536E8 8.852141804792758 37.0 11.416666666666666 1.0 47.262413335394854 23.0 462798.35151378444 5.963555514743583E10 519251.0772743418 1554.7445255474454 2252483.532134576 3000.0 207615.87992523215 8.091283976639116E10 9916.900086088286 186153.61255580265 8.544170211085675E10 1297.4561779303208 0.02299709654917811 0.0014118930304720724 0.006094047034110546
300.0096862449461 1.55e+03 1.69e+03 1.39e+03 2.57e+03 0.909 1.00 0.288 495300.5100289858 4.7837365459514084E10 531947.7789121068 6572.557393433094 2.8692744461693126E8 8.862740249978446 33.0 12.84375 1.0 51.17213794256503 20.0 474733.5212201592 5.585720033387253E10 521240.3754596316 1554.7445255474454 2252483.532134576 3000.0 208921.2294087195 8.135047636127165E10 10145.442255304359 186304.98806876416 8.567344295143044E10 1297.4561779303208 0.02149477470472766 0.0010894549529687984 0.005339193954154053
360.0096862449461 1.55e+03 1.69e+03 1.40e+03 2.57e+03 0.909 1.00 0.288 501853.3321621408 4.6156162789196686E10 542621.3164055271 4013.352751165671 2.056056579136029E8 8.86610073952802 30.0 14.172413793103448 1.0 55.36893724664274 17.0 486323.53921306756 5.317521131616932E10 530906.5309635213 1554.7445255474454 2252483.532134576 3000.0 208730.51917598114 8.132663026607553E10 10145.442255304359 186409.0618518819 8.567923428346335E10 1297.4561779303208 0.023097830733195938 0.0012323093634183072 0.005784485481207372
420.0096862449461 1.55e+03 1.61e+03 1.36e+03 2.56e+03 0.911 1.00 0.286 504108.3247025075 4.541311470530988E10 545796.2860081418 4742.037280761284 2.017819213780876E8 8.88489237094876 30.0 14.172413793103448 1.0 56.51047245897833 18.0 487406.1318656783 5.307748470253483E10 534803.0994702522 1554.7445255474454 2252483.532134576 3000.0 208140.6676632658 8.082288237016435E10 10145.442255304359 180939.8842723109 8.482143886560977E10 483.2293775708662 0.2954463395759256 30.202181032329094 0.005784485481207372
480.0096862449461 1.55e+03 1.60e+03 1.38e+03 2.57e+03 0.915 1.00 0.278 510792.8452209483 4.5922845087031815E10 548055.395495418 4350.299724181729 2.0278717718890902E8 8.820595104771146 30.0 14.172413793103448 1.0 56.702273175343095 19.0 493814.2948217041 5.400514778245564E10 537184.3272938379 1554.7445255474454 2252483.532134576 3000.0 207272.60060373452 8.016721572463605E10 9916.900086088286 182281.25574360773 8.488701397615334E10 1130.498666569695 0.8394641563210509 90.40642026834426 0.006094047034110546
