#####################################################################
# Alchemist log file - simulation started at: 2026-06-18T09:19+0000 #
#####################################################################
#
# update-frequency = 0.2, 5g-probability = 1, payload-size = 3, seed = 3.0
#
# The columns have the following meaning: 
# time B1_DR[mean] DIST_MR[mean] DR_MR[mean] CSC[mean] reduction-factor[mean] reduction-factor[median] reduction-factor[StandardDeviation] export-intra-cluster-relay-data-rate-not-leader[mean] export-intra-cluster-relay-data-rate-not-leader[variance] export-intra-cluster-relay-data-rate-not-leader[median] leader-to-relay-data-rate[mean] leader-to-relay-data-rate[variance] leader-to-relay-data-rate[median] n_clusters cluster-size[mean] cluster-size[median] cluster-size[StandardDeviation] clustersComposedOfOneElement export-intra-cluster-relay-data-rate[mean] export-intra-cluster-relay-data-rate[variance] export-intra-cluster-relay-data-rate[median] export-baseline1-data-rate[mean] export-baseline1-data-rate[variance] export-baseline1-data-rate[median] export-baseline2-data-rate[mean] export-baseline2-data-rate[variance] export-baseline2-data-rate[median] export-baseline3-data-rate[mean] export-baseline3-data-rate[variance] export-baseline3-data-rate[median] distanceToLeader[mean] distanceToLeader[variance] distanceToLeader[median] 
0.0 NaN 0.00 0.00 0.00 NaN NaN NaN NaN NaN NaN NaN NaN NaN 1.0 NaN NaN NaN 0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
0.0 NaN 0.00 0.00 0.00 NaN NaN NaN NaN NaN NaN NaN NaN NaN 1.0 NaN NaN NaN 0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
60.00817980960683 1.42e+03 1.67e+03 1.39e+03 2.60e+03 0.904 1.00 0.295 479890.38798272767 6.5747686971166695E10 503496.61856789084 14389.586276996391 1.1149165374525766E9 8.880665852435206 31.0 15.400000000000002 1.0 60.81379153924964 19.0 479890.38798272767 6.5747686971166695E10 503496.61856789084 1428.5714285714266 2249767.5859931726 0.0 188201.05674283448 7.355742574424374E10 9812.150093139659 167608.01868354337 7.822485122722215E10 1535.4737549166505 0.287700661804777 29.503993585843823 0.009366341614487877
120.00817980960683 1.42e+03 1.67e+03 1.26e+03 2.57e+03 0.901 1.00 0.298 483004.7784822503 6.328841562738712E10 523517.6068540904 23935.65745046178 6.548605549310823E9 8.914946657680188 33.0 14.4375 1.0 54.49056591918961 18.0 483004.7784822503 6.328841562738712E10 523517.6068540904 1428.5714285714266 2249767.5859931726 0.0 188050.1460958039 7.37276540383853E10 9812.150093139659 165724.1063222801 7.91046372298319E10 8.820171972234649 0.025889215800622093 0.0014910967057439003 0.0056462761104666805
180.00817980960682 1.42e+03 1.69e+03 1.25e+03 2.53e+03 0.907 1.00 0.291 477783.9414031961 6.32279348548159E10 512126.13466487394 44789.18306903321 2.1560128892584106E10 8.921272334530439 36.0 13.200000000000005 2.0 55.69602372542881 17.0 477783.9414031961 6.32279348548159E10 512126.13466487394 1428.5714285714266 2249767.5859931726 0.0 188521.40367048513 7.397753114994029E10 9887.216677484881 166362.19277166098 7.991375972187825E10 4.356427608839278 0.28164233621423784 29.019275529529935 0.008397253434984469
240.00817980960682 1.42e+03 1.71e+03 1.26e+03 2.53e+03 0.944 1.00 0.224 488886.32550117077 6.370845939470321E10 524528.1481849105 33242.61935012942 8.216023227811141E9 8.921240726347055 36.0 13.200000000000005 2.0 58.03893216676908 16.0 488886.32550117077 6.370845939470321E10 524528.1481849105 1428.5714285714266 2249767.5859931726 0.0 187776.495310239 7.367119444465498E10 10213.006165128178 169710.70548281376 8.06230153355502E10 150.82300687955714 0.026697469668262395 0.0011075638065391868 0.008438335369873602
300.0081798096068 1.42e+03 1.59e+03 1.26e+03 2.39e+03 0.952 1.00 0.214 486683.212432643 6.43268436666429E10 525390.304731932 66358.73029992441 1.494394060104454E10 8.927493946327672 34.0 14.0 1.0 52.34321828088143 17.0 486683.212432643 6.43268436666429E10 525390.304731932 1428.5714285714266 2249767.5859931726 0.0 188271.99583810323 7.470211588924214E10 9167.905222478386 166364.6132284238 8.033556652031499E10 8.820174582003114 7.756757886549105 1875.003667804119 0.006051079049438102
360.0081798096068 1.42e+03 1.65e+03 1.28e+03 2.39e+03 0.921 1.00 0.269 485058.3902090498 6.33962874364205E10 531230.9529672477 51458.60970851554 8.721544684058569E9 8.993237095788812 38.0 12.486486486486488 2.0 52.03397481006556 18.0 485058.3902090498 6.33962874364205E10 531230.9529672477 1428.5714285714266 2249767.5859931726 0.0 188968.76453174368 7.471330686786743E10 10050.696721014403 170072.2738853534 8.017851954958063E10 278.1051771012919 0.3023704820601806 34.67509091733248 0.008075113604347067
420.0081798096068 1.42e+03 1.59e+03 1.26e+03 2.22e+03 0.946 1.00 0.219 467327.61369492346 6.369150035168424E10 512126.13466487394 68560.75088389726 2.706167216282007E10 8.946088186763932 40.0 11.84615384615385 2.0 45.802515709774376 18.0 467327.61369492346 6.369150035168424E10 512126.13466487394 1428.5714285714266 2249767.5859931726 0.0 188472.1719435144 7.480056904624077E10 9603.143017405244 170931.68000469072 8.032628672257506E10 278.1051771012919 1.8613342866406042 205.67510057942053 0.008275592789119438
480.0081798096068 1.42e+03 1.55e+03 1.24e+03 2.58e+03 0.885 1.00 0.312 455001.0522782952 7.22622464536533E10 504904.83231021615 14130.323482058624 1.8756418913726234E9 8.813887912224152 31.0 15.399999999999995 1.5 50.167718704362066 15.0 455001.0522782952 7.22622464536533E10 504904.83231021615 1428.5714285714266 2249767.5859931726 0.0 191452.38246215775 7.496913614542995E10 9898.658976065997 170619.34224513968 8.10415640868358E10 4.356427608839278 5.524094364502999 781.9200679629317 0.006355384659905633
