#####################################################################
# Alchemist log file - simulation started at: 2025-06-30T18:18+0000 #
#####################################################################
#
# update-frequency = 0.2, 5g-probability = 0.02, payload-size = 3, seed = 63.0
#
# The columns have the following meaning: 
# time b1dr[mean] b2dr[mean] b3dr[mean] bcdr[mean] reduction-factor[mean] reduction-factor[median] reduction-factor[StandardDeviation] export-intra-cluster-relay-data-rate-not-leader[mean] export-intra-cluster-relay-data-rate-not-leader[variance] export-intra-cluster-relay-data-rate-not-leader[median] leader-to-relay-data-rate[mean] leader-to-relay-data-rate[variance] leader-to-relay-data-rate[median] n_clusters cluster-size[mean] cluster-size[median] cluster-size[StandardDeviation] clustersComposedOfOneElement export-intra-cluster-relay-data-rate[mean] export-intra-cluster-relay-data-rate[variance] export-intra-cluster-relay-data-rate[median] export-baseline1-data-rate[mean] export-baseline1-data-rate[variance] export-baseline1-data-rate[median] export-baseline2-data-rate[mean] export-baseline2-data-rate[variance] export-baseline2-data-rate[median] export-baseline3-data-rate[mean] export-baseline3-data-rate[variance] export-baseline3-data-rate[median] distanceToLeader[mean] distanceToLeader[variance] distanceToLeader[median] 
0.0 NaN 0.00 0.00 0.00 NaN NaN NaN NaN NaN NaN NaN NaN NaN 1.0 NaN NaN NaN 0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
0.0 NaN 0.00 0.00 0.00 NaN NaN NaN NaN NaN NaN NaN NaN NaN 1.0 NaN NaN NaN 0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
60.00170244670886 1.55e+03 1.70e+03 1.44e+03 2.00e+03 0.920 1.00 0.272 537960.6710414052 3.906034626376847E10 563348.6501424464 12.71786791195047 58.90204856962195 8.753689655663772 121.0 3.424999999999995 1.0 21.404728331795788 112.0 390083.89981929125 8.584618798520728E10 476298.9691684176 1554.7445255474454 2252483.532134576 3000.0 208064.73647882635 7.937192168226659E10 11485.649962197906 186099.7166261227 8.44636798519467E10 1297.4561779303208 0.012712961409308571 8.472345729252656E-4 0.0019354941427187507
120.00170244670886 1.55e+03 1.68e+03 1.43e+03 2.00e+03 0.920 1.00 0.272 545734.7656999009 3.835114262335079E10 565589.5005305624 12.78876634931368 62.15740696894764 8.76707008454688 121.0 3.424999999999995 1.0 21.404728331795788 112.0 395659.97981929773 8.700627096035042E10 484635.33134856937 1554.7445255474454 2252483.532134576 3000.0 207890.7159790078 7.988585195861917E10 10145.442255304359 185345.16586853322 8.398343164469186E10 1297.4561779303208 0.012722536605883987 8.492565394204799E-4 0.0019354941427187507
180.00170244670886 1.55e+03 1.69e+03 1.44e+03 2.01e+03 0.920 1.00 0.271 543037.8879230648 3.843852519815527E10 565326.6842207913 12.33311580016856 50.95603582155346 8.76161030926298 120.0 3.4537815126050395 1.0 21.584185947971395 111.0 395296.4676668974 8.648315592000781E10 480984.24087971856 1554.7445255474454 2252483.532134576 3000.0 209003.87661224406 8.050559046073038E10 10206.646010353335 187556.2003480166 8.511773033657446E10 1297.4561779303208 0.012779216581445027 8.474987644281731E-4 0.0019559972226315184
240.00170244670886 1.55e+03 1.68e+03 1.44e+03 2.01e+03 0.920 1.00 0.271 545760.5673074273 3.779446586361167E10 565326.6842207913 12.095146383204938 47.2349034549167 8.775713171524094 120.0 3.4537815126050395 1.0 21.584185947971395 111.0 397317.84571345727 8.667162777974782E10 490932.08998377575 1554.7445255474454 2252483.532134576 3000.0 208766.4001736279 8.115736935826393E10 10145.442255304359 186309.38062842784 8.502593602422571E10 2123.098961134012 0.012793398652154522 8.488399794227733E-4 0.0019559972226315184
300.00170244670886 1.55e+03 1.68e+03 1.44e+03 1.96e+03 0.920 1.00 0.272 550786.3393849618 3.750111279268461E10 565326.6842207913 4096.012768631384 9.121984640807236E8 8.776499494262186 123.0 3.3688524590163986 1.0 21.217566719943147 111.0 398264.81067789125 8.798947175822374E10 499016.37077552907 1554.7445255474454 2252483.532134576 3000.0 208914.45704571943 8.149626716769736E10 10145.442255304359 185156.845067877 8.555765358813092E10 1297.4561779303208 0.0111830400299037 6.528578505575938E-4 0.0019354941427187507
360.00170244670886 1.55e+03 1.63e+03 1.42e+03 2.01e+03 0.920 1.00 0.271 547686.3229949997 3.698889973492596E10 565505.1969927845 12.072464606461237 52.11130455623702 8.774339981445973 120.0 3.4537815126050395 1.0 21.584185947971395 111.0 398549.1910776872 8.637857436756166E10 493188.7991605962 1554.7445255474454 2252483.532134576 3000.0 208489.60344643588 8.113075566290108E10 10145.442255304359 187000.0812447081 8.590037771217172E10 1297.4561779303208 0.012764659005508121 8.512770492024758E-4 0.0019559972226315184
420.00170244670886 1.55e+03 1.63e+03 1.39e+03 1.93e+03 0.919 1.00 0.272 544760.0162977569 3.873628380021877E10 565420.8934550065 228.60235709562025 5128463.973831202 8.755851683277628 122.0 3.396694214876039 1.0 21.263614986969 111.0 396780.80777595774 8.712536813545284E10 482818.15799738804 1554.7445255474454 2252483.532134576 3000.0 207658.84372934356 8.040144346830864E10 10145.442255304359 185290.91737059221 8.48788584695706E10 1297.4561779303208 0.010790257997648479 6.705515911544604E-4 0.0019314716589040742
480.00170244670886 1.54e+03 1.67e+03 1.36e+03 2.00e+03 0.920 1.00 0.272 553687.595297092 3.694545924030761E10 567100.9077313682 11.531457646779506 42.53120909110749 8.748238202014278 121.0 3.424999999999995 1.0 21.479191611159525 112.0 401089.3972431315 8.790266214323381E10 503243.19809516135 1547.4452554744548 2253231.262239645 3000.0 207801.921644115 7.926483605088477E10 11485.649962197906 185052.29409312262 8.491985448816994E10 483.2293775708662 0.28501089913896366 30.410406653817674 0.0019354941427187507
